year,policy_scenario,source_iso3,destination_iso3,dominant_technology,route_recovered_lithium_t,route_scrap_t,reference_dominant_technology,reference_route_recovered_lithium_t,reference_route_scrap_t,route_recovered_li_delta_vs_reference_t,route_disappeared_vs_reference,route_new_vs_reference,technology_switched_vs_reference
2030,reference_policy,CZE,KOR,Hydro,102.93807036181846,8252.403041357733,Hydro,102.93807036181846,8252.403041357733,0.0,False,False,False
2030,current_policy,DEU,DEU,Hydro,1773.0422937023347,185000.00000000003,Hydro,2477.1418930960645,185000.0,-704.0995993937297,False,False,False
2030,reference_policy,DEU,DEU,Hydro,2477.1418930960645,185000.0,Hydro,2477.1418930960645,185000.0,0.0,False,False,False
2030,current_policy,DEU,KOR,Hydro,2265.729079347825,110158.50131976759,Hydro,1561.6294799540951,110158.5013197676,704.0995993937299,False,False,False
2030,reference_policy,DEU,KOR,Hydro,1561.6294799540951,110158.5013197676,Hydro,1561.6294799540951,110158.5013197676,0.0,False,False,False
2030,current_policy,DNK,KOR,Hydro,273.17207555968423,19963.523429962253,Hydro,273.17207555968423,19963.523429962253,0.0,False,False,False
2030,reference_policy,DNK,KOR,Hydro,273.17207555968423,19963.523429962253,Hydro,273.17207555968423,19963.523429962253,0.0,False,False,False
2030,current_policy,DOM,CHN,Hydro,5.409682455419788,419.58547213543864,Hydro,5.409682455419788,419.58547213543864,0.0,False,False,False
2030,reference_policy,DOM,CHN,Hydro,5.409682455419788,419.58547213543864,Hydro,5.409682455419788,419.58547213543864,0.0,False,False,False
2030,current_policy,DZA,RUS,Hydro,3.0453173696255633,234.28676272905244,Hydro,3.0453173696255633,234.28676272905244,0.0,False,False,False
2030,reference_policy,DZA,RUS,Hydro,3.0453173696255633,234.28676272905244,Hydro,3.0453173696255633,234.28676272905244,0.0,False,False,False
2030,current_policy,ECU,CHN,Hydro,4.29107536658187,332.8393765637618,Hydro,4.29107536658187,332.8393765637618,0.0,False,False,False
2030,reference_policy,ECU,CHN,Hydro,4.29107536658187,332.8393765637618,Hydro,4.29107536658187,332.8393765637618,0.0,False,False,False
2030,current_policy,EGY,IND,Hydro,17.311128034052174,1343.234085757142,Hydro,17.311128034052174,1343.234085757142,0.0,False,False,False
2030,reference_policy,EGY,IND,Hydro,17.311128034052174,1343.234085757142,Hydro,17.311128034052174,1343.234085757142,0.0,False,False,False
2030,current_policy,ESP,ESP,Hydro,1365.8048994005521,92000.0,Hydro,1137.1462358222727,91999.99999999999,228.6586635782794,False,False,False
2030,reference_policy,ESP,ESP,Hydro,1137.1462358222727,91999.99999999999,Hydro,1137.1462358222727,91999.99999999999,0.0,False,False,False
2030,current_policy,ESP,KOR,Hydro,1.306971244290011,7914.192987318486,Hydro,229.96563482256934,7914.192987318496,-228.65866357827935,False,False,False
2030,reference_policy,ESP,KOR,Hydro,229.96563482256934,7914.192987318496,Hydro,229.96563482256934,7914.192987318496,0.0,False,False,False
2030,current_policy,EST,CHN,Hydro,5.818671908566916,425.26727083277353,Hydro,5.818671908566916,425.26727083277353,0.0,False,False,False
2030,reference_policy,EST,CHN,Hydro,5.818671908566916,425.26727083277353,Hydro,5.818671908566916,425.26727083277353,0.0,False,False,False
2030,current_policy,ETH,IND,Hydro,2.8530830275591206,220.68817122200392,Hydro,2.8530830275591206,220.68817122200392,0.0,False,False,False
2030,reference_policy,ETH,IND,Hydro,2.8530830275591206,220.68817122200392,Hydro,2.8530830275591206,220.68817122200392,0.0,False,False,False
2030,current_policy,FIN,FIN,Hydro,47.0010691896335,7000.0,Hydro,104.00872926303921,7000.000000000001,-57.00766007340572,False,False,False
2030,reference_policy,FIN,FIN,Hydro,104.00872926303921,7000.000000000001,Hydro,104.00872926303921,7000.000000000001,0.0,False,False,False
2030,current_policy,FIN,KOR,Hydro,92.19535340652624,3170.750723504173,Hydro,35.18769333312053,3170.7507235041726,57.00766007340571,False,False,False
2030,reference_policy,FIN,KOR,Hydro,35.18769333312053,3170.7507235041726,Hydro,35.18769333312053,3170.7507235041726,0.0,False,False,False
2030,current_policy,FJI,CHN,Hydro,0.3585218959766761,14.391189121047427,Hydro,0.3585218959766761,14.391189121047427,0.0,False,False,False
2030,reference_policy,FJI,CHN,Hydro,0.3585218959766761,14.391189121047427,Hydro,0.3585218959766761,14.391189121047427,0.0,False,False,False
2030,current_policy,FRA,FRA,Hydro,0.0,89000.0,Hydro,2422.5646954307963,89000.0,-2422.5646954307963,True,False,False
2030,reference_policy,FRA,FRA,Hydro,2422.5646954307963,89000.0,Hydro,2422.5646954307963,89000.0,0.0,False,False,False
2030,current_policy,FRA,KOR,Hydro,2678.764342431822,106762.56591343846,Hydro,256.1996470010256,106762.56591343846,2422.5646954307967,False,False,False
2030,reference_policy,FRA,KOR,Hydro,256.1996470010256,106762.56591343846,Hydro,256.1996470010256,106762.56591343846,0.0,False,False,False
2030,current_policy,GBR,GBR,Hydro,1892.4740654889915,127000.0,Hydro,1302.234777269201,127000.0,590.2392882197905,False,False,False
2030,reference_policy,GBR,GBR,Hydro,1302.234777269201,127000.0,Hydro,1302.234777269201,127000.0,0.0,False,False,False
2030,current_policy,GBR,KOR,Hydro,0.0,19864.67834448673,Hydro,590.2392882197905,19864.67834448674,-590.2392882197905,True,False,False
2030,reference_policy,GBR,KOR,Hydro,590.2392882197905,19864.67834448674,Hydro,590.2392882197905,19864.67834448674,0.0,False,False,False
2030,current_policy,GEO,CHN,Hydro,0.3427786960430338,26.582079099728805,Hydro,0.3427786960430338,26.582079099728805,0.0,False,False,False
2030,reference_policy,GEO,CHN,Hydro,0.3427786960430338,26.582079099728805,Hydro,0.3427786960430338,26.582079099728805,0.0,False,False,False
2030,current_policy,GHA,IND,Hydro,0.31970089431662085,28.977287655250336,Hydro,0.31970089431662085,28.977287655250336,0.0,False,False,False
2030,reference_policy,GHA,IND,Hydro,0.31970089431662085,28.977287655250336,Hydro,0.31970089431662085,28.977287655250336,0.0,False,False,False
2030,current_policy,GIN,IND,Hydro,0.022140258202436,1.7305286119958816,Hydro,0.022140258202436,1.7305286119958816,0.0,False,False,False
2030,reference_policy,GIN,IND,Hydro,0.022140258202436,1.7305286119958816,Hydro,0.022140258202436,1.7305286119958816,0.0,False,False,False
2030,current_policy,GRC,KOR,Hydro,478.01148893521037,34939.923521962424,Hydro,478.01148893521037,34939.923521962424,0.0,False,False,False
2030,reference_policy,GRC,KOR,Hydro,478.01148893521037,34939.923521962424,Hydro,478.01148893521037,34939.923521962424,0.0,False,False,False
2030,current_policy,GRD,CHN,Hydro,0.1921938627871805,14.913272196177994,Hydro,0.1921938627871805,14.913272196177994,0.0,False,False,False
2030,reference_policy,GRD,CHN,Hydro,0.1921938627871805,14.913272196177994,Hydro,0.1921938627871805,14.913272196177994,0.0,False,False,False
2030,current_policy,GRL,CHN,Hydro,0.0064038075853813,0.49243228256680494,Hydro,0.0064038075853813,0.49243228256680494,0.0,False,False,False
2030,reference_policy,GRL,CHN,Hydro,0.0064038075853813,0.49243228256680494,Hydro,0.0064038075853813,0.49243228256680494,0.0,False,False,False
2030,current_policy,GTM,CHN,Hydro,10.956708762935573,848.5417024292658,Hydro,10.956708762935573,848.5417024292658,0.0,False,False,False
2030,reference_policy,GTM,CHN,Hydro,10.956708762935573,848.5417024292658,Hydro,10.956708762935573,848.5417024292658,0.0,False,False,False
2030,current_policy,GUY,CHN,Hydro,3.869103249446164,300.2424009192846,Hydro,3.869103249446164,300.2424009192846,0.0,False,False,False
2030,reference_policy,GUY,CHN,Hydro,3.869103249446164,300.2424009192846,Hydro,3.869103249446164,300.2424009192846,0.0,False,False,False
2030,current_policy,HND,CHN,Hydro,1.5131643995036899,117.05359251136369,Hydro,1.5131643995036899,117.05359251136369,0.0,False,False,False
2030,reference_policy,HND,CHN,Hydro,1.5131643995036899,117.05359251136369,Hydro,1.5131643995036899,117.05359251136369,0.0,False,False,False
2030,current_policy,HRV,RUS,Hydro,7.649814937825724,559.1047819980948,Hydro,7.649814937825724,559.1047819980948,0.0,False,False,False
2030,reference_policy,HRV,RUS,Hydro,7.649814937825724,559.1047819980948,Hydro,7.649814937825724,559.1047819980948,0.0,False,False,False
2030,current_policy,HUN,HUN,Hydro,37.411274749114654,2734.2804273124434,Hydro,37.411274749114654,2734.2804273124434,0.0,False,False,False
2030,reference_policy,HUN,HUN,Hydro,37.411274749114654,2734.2804273124434,Hydro,37.411274749114654,2734.2804273124434,0.0,False,False,False
2030,current_policy,IDN,THA,Hydro,199.86629723533514,15502.243124160617,Hydro,199.86629723533514,15502.243124160617,0.0,False,False,False
2030,reference_policy,IDN,THA,Hydro,199.86629723533514,15502.243124160617,Hydro,199.86629723533514,15502.243124160617,0.0,False,False,False
2030,current_policy,IND,IND,Hydro,292.10441374623963,22668.140457576126,Hydro,292.1044137462397,22668.140457576126,-5.684341886080802e-14,False,False,False
2030,reference_policy,IND,IND,Hydro,292.1044137462397,22668.140457576126,Hydro,292.1044137462397,22668.140457576126,0.0,False,False,False
2030,current_policy,IRL,KOR,Hydro,63.44407231868116,4636.8974061317185,Hydro,63.44407231868116,4636.8974061317185,0.0,False,False,False
2030,reference_policy,IRL,KOR,Hydro,63.44407231868116,4636.8974061317185,Hydro,63.44407231868116,4636.8974061317185,0.0,False,False,False
2030,current_policy,IRN,IND,Hydro,1.0805387985449713,79.80538365867403,Hydro,1.0805387985449713,79.80538365867403,0.0,False,False,False
2030,reference_policy,IRN,IND,Hydro,1.0805387985449713,79.80538365867403,Hydro,1.0805387985449713,79.80538365867403,0.0,False,False,False
2030,current_policy,ISL,KOR,Hydro,11.894165126848897,921.4040388661083,Hydro,11.894165126848897,921.4040388661083,0.0,False,False,False
2030,reference_policy,ISL,KOR,Hydro,11.894165126848897,921.4040388661083,Hydro,11.894165126848897,921.4040388661083,0.0,False,False,False
2030,current_policy,ISR,IND,Hydro,280.933074887622,21799.260556010428,Hydro,280.933074887622,21799.260556010428,0.0,False,False,False
