,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Pyro,0.0,high_collection,baseline
1,Afghanistan,NCA,Pyro,-212067.8712838021,high_collection,baseline
2,Afghanistan,NMC111,Pyro,-696976.2336407449,high_collection,baseline
3,Afghanistan,NMC523,Pyro,-578261.065690804,high_collection,baseline
4,Afghanistan,NMC622,Pyro,0.0,high_collection,baseline
5,Afghanistan,NMC811,Pyro,0.0,high_collection,baseline
6,Albania,LFP,Pyro,-171.1674904545011,high_collection,baseline
7,Albania,NCA,Pyro,0.3151626614829053,high_collection,baseline
8,Albania,NMC111,Pyro,-2.081299662608312,high_collection,baseline
9,Albania,NMC523,Pyro,-1.9809593698149242,high_collection,baseline
10,Albania,NMC622,Pyro,-4.853761040363517,high_collection,baseline
11,Albania,NMC811,Pyro,-8.016727105374748,high_collection,baseline
12,Algeria,LFP,Pyro,0.0,high_collection,baseline
13,Algeria,NCA,Pyro,-14.002029363011983,high_collection,baseline
14,Algeria,NMC111,Pyro,-41.595364483685955,high_collection,baseline
15,Algeria,NMC523,Pyro,-36.08667883972205,high_collection,baseline
16,Algeria,NMC622,Pyro,-58.929147274339385,high_collection,baseline
17,Algeria,NMC811,Pyro,-69.10799906413375,high_collection,baseline
18,Andorra,LFP,Pyro,0.0,high_collection,baseline
19,Andorra,NCA,Pyro,-481.97053653480657,high_collection,baseline
20,Andorra,NMC111,Pyro,-1104.4535016953128,high_collection,baseline
21,Andorra,NMC523,Pyro,-978.3920274876623,high_collection,baseline
22,Andorra,NMC622,Pyro,-1498.746588587952,high_collection,baseline
23,Andorra,NMC811,Pyro,-1721.6242519953237,high_collection,baseline
24,Angola,LFP,Pyro,0.0,high_collection,baseline
25,Angola,NCA,Pyro,-27.61437035983767,high_collection,baseline
26,Angola,NMC111,Pyro,-74.77652893425329,high_collection,baseline
27,Angola,NMC523,Pyro,-64.87422959026854,high_collection,baseline
28,Angola,NMC622,Pyro,-104.27174701277833,high_collection,baseline
29,Angola,NMC811,Pyro,-121.59109906224948,high_collection,baseline
30,Argentina,LFP,Pyro,0.0,high_collection,baseline
31,Argentina,NCA,Pyro,-1.8953205980753245,high_collection,baseline
32,Argentina,NMC111,Pyro,-12.512803834234685,high_collection,baseline
33,Argentina,NMC523,Pyro,-10.649649013911265,high_collection,baseline
34,Argentina,NMC622,Pyro,-18.993021023372958,high_collection,baseline
35,Argentina,NMC811,Pyro,-22.836900570430092,high_collection,baseline
36,Armenia,LFP,Pyro,0.0,high_collection,baseline
37,Armenia,NCA,Pyro,-956.4313655003066,high_collection,baseline
38,Armenia,NMC111,Pyro,-2350.2537899183335,high_collection,baseline
39,Armenia,NMC523,Pyro,-1928.0094607120805,high_collection,baseline
40,Armenia,NMC622,Pyro,-3057.23734227337,high_collection,baseline
41,Armenia,NMC811,Pyro,-4032.556941751843,high_collection,baseline
42,Aruba,LFP,Pyro,0.0,high_collection,baseline
43,Aruba,NCA,Pyro,-1338.9272625780343,high_collection,baseline
44,Aruba,NMC111,Pyro,-3791.925875166912,high_collection,baseline
45,Aruba,NMC523,Pyro,-2874.338523099625,high_collection,baseline
