,country,total_netprofits,scrap,net_profit
0,Australia,622290063.9467626,120100.20184587722,5.18142396417733
1,Belgium,125245648.70538568,50646.46615785207,2.472939539651731
2,Brazil,1239471992.334155,202671.32246805597,6.115675258049961
3,Canada,9299302522.016323,1333291.3881328288,6.974696307788559
4,China,494711853756.7629,75404791.14065841,6.560748279694038
5,Czechia,13571743.629241768,20267.132246805602,0.6696430192476233
6,Finland,191159795.5711898,63665.21228415642,3.002578468096326
7,France,1323974318.37587,276945.56491092686,4.780630153083317
8,Germany,1592136021.3211033,324541.91685786797,4.905794717476738
9,Hungary,73487984.93993504,35408.379345891626,2.0754405114692642
10,India,194678941720.57812,24888038.39907728,7.822189061223717
11,Italy,1004023657.3526804,219364.64969803856,4.576961961440672
12,Japan,2407522731.4165983,348493.20991497417,6.908377732822941
13,Korea,123690920307.79791,15183810.160457637,8.146237275141873
14,Netherlands,246168896.4966778,75725.29501323678,3.250814624804663
15,Norway,48210781.26970152,22535.238820994367,2.1393508030980883
16,Poland,679018678.7033647,153705.12373370063,4.417671071784099
17,Romania,14273722.785144033,20267.132246805606,0.7042793529604455
18,Russian Federation,10186206279.707863,1377148.6830814844,7.396591526279778
19,Serbia,-11067321.127405334,6491.658553931273,-1.704852625174362
20,Slovakia,13771866.357900891,20267.132246805602,0.6795172691524496
21,Spain,797323048.3364823,177330.8242022002,4.496246221848834
22,Sweden,114614354.31063242,48712.84517138661,2.352856908837582
23,Switzerland,106134244.70148936,35174.94005792708,3.017325531378433
24,Thailand,10549160605.356583,1388897.6873975014,7.59534751989073
25,Turkey,1172547941.0886333,202671.32246805597,5.785465485742041
26,USA,93946719546.1848,10781854.285446748,8.713410240851916
27,United Kingdom,1701181175.7797987,279087.21383430663,6.095518144338155
28,Viet Nam,1743563100.3033366,243205.5869616672,7.169091475592409
