,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Direct,0.0,high_collection,baseline
1,Afghanistan,NCA,Direct,-14627.93981667262,high_collection,baseline
2,Afghanistan,NMC111,Direct,-36566.76716898422,high_collection,baseline
3,Afghanistan,NMC523,Direct,-31676.908499559195,high_collection,baseline
4,Afghanistan,NMC622,Direct,0.0,high_collection,baseline
5,Afghanistan,NMC811,Direct,0.0,high_collection,baseline
6,Albania,LFP,Direct,-58.90351983634896,high_collection,baseline
7,Albania,NCA,Direct,6.396960986486593,high_collection,baseline
8,Albania,NMC111,Direct,-0.02701040356788765,high_collection,baseline
9,Albania,NMC523,Direct,-4.974906200142907,high_collection,baseline
10,Albania,NMC622,Direct,1.5915142582631272,high_collection,baseline
11,Albania,NMC811,Direct,1.653330433980821,high_collection,baseline
12,Algeria,LFP,Direct,0.0,high_collection,baseline
13,Algeria,NCA,Direct,-1.1752401380273163,high_collection,baseline
14,Algeria,NMC111,Direct,-17.49714685271077,high_collection,baseline
15,Algeria,NMC523,Direct,-20.503704295115458,high_collection,baseline
16,Algeria,NMC622,Direct,-20.459353915996346,high_collection,baseline
17,Algeria,NMC811,Direct,-22.147982067686574,high_collection,baseline
18,Andorra,LFP,Direct,0.0,high_collection,baseline
19,Andorra,NCA,Direct,-125.70425814455425,high_collection,baseline
20,Andorra,NMC111,Direct,-248.0175033475896,high_collection,baseline
21,Andorra,NMC523,Direct,-231.15495570306302,high_collection,baseline
22,Andorra,NMC622,Direct,-310.0664992996815,high_collection,baseline
23,Andorra,NMC811,Direct,-343.31819516920723,high_collection,baseline
24,Angola,LFP,Direct,0.0,high_collection,baseline
25,Angola,NCA,Direct,-7.0494806723998344,high_collection,baseline
26,Angola,NMC111,Direct,-28.998101977625673,high_collection,baseline
27,Angola,NMC523,Direct,-30.82613501127667,high_collection,baseline
28,Angola,NMC622,Direct,-34.988959533764366,high_collection,baseline
29,Angola,NMC811,Direct,-38.36321197718286,high_collection,baseline
30,Argentina,LFP,Direct,0.0,high_collection,baseline
31,Argentina,NCA,Direct,4.894120829564862,high_collection,baseline
32,Argentina,NMC111,Direct,-5.5770266592542574,high_collection,baseline
33,Argentina,NMC523,Direct,-9.74989705098806,high_collection,baseline
34,Argentina,NMC622,Direct,-5.234887361644378,high_collection,baseline
35,Argentina,NMC811,Direct,-5.090843845637998,high_collection,baseline
36,Armenia,LFP,Direct,0.0,high_collection,baseline
37,Armenia,NCA,Direct,-216.2987093263096,high_collection,baseline
38,Armenia,NMC111,Direct,-440.08762340057535,high_collection,baseline
39,Armenia,NMC523,Direct,-383.6550280612967,high_collection,baseline
40,Armenia,NMC622,Direct,-534.2509461211248,high_collection,baseline
41,Armenia,NMC811,Direct,-658.2217771267461,high_collection,baseline
42,Aruba,LFP,Direct,0.0,high_collection,baseline
43,Aruba,NCA,Direct,-253.8202667049681,high_collection,baseline
44,Aruba,NMC111,Direct,-558.9022436304892,high_collection,baseline
45,Aruba,NMC523,Direct,-460.8911234107467,high_collection,baseline
46,Aruba,NMC622,Direct,-650.718557996878,high_collection,baseline
47,Aruba,NMC811,Direct,-740.9328783596214,high_collection,baseline
48,Australia,LFP,Direct,0.0,high_collection,baseline
49,Australia,NCA,Direct,7.9990801206788325,high_collection,baseline
50,Australia,NMC111,Direct,0.701017776850252,high_collection,baseline
51,Australia,NMC523,Direct,-4.1067826768,high_collection,baseline
52,Australia,NMC622,Direct,2.8466898346651734,high_collection,baseline
53,Australia,NMC811,Direct,3.982208944513769,high_collection,baseline
54,Austria,LFP,Direct,-62.423248741994406,high_collection,baseline
55,Austria,NCA,Direct,5.598604278982747,high_collection,baseline
56,Austria,NMC111,Direct,-1.006026458797637,high_collection,baseline
57,Austria,NMC523,Direct,-5.91210830354253,high_collection,baseline
58,Austria,NMC622,Direct,0.3904073259667881,high_collection,baseline
59,Austria,NMC811,Direct,0.23734347144974838,high_collection,baseline
60,Azerbaijan,LFP,Direct,0.0,high_collection,baseline
61,Azerbaijan,NCA,Direct,5.663850531490612,high_collection,baseline
62,Azerbaijan,NMC111,Direct,-3.8375106711560782,high_collection,baseline
63,Azerbaijan,NMC523,Direct,-8.198776990558965,high_collection,baseline
64,Azerbaijan,NMC622,Direct,-2.892897514662412,high_collection,baseline
65,Azerbaijan,NMC811,Direct,-2.4233473621182426,high_collection,baseline
66,Bahamas,LFP,Direct,0.0,high_collection,baseline
67,Bahamas,NCA,Direct,-2464.261461805412,high_collection,baseline
68,Bahamas,NMC111,Direct,-4732.116948660092,high_collection,baseline
69,Bahamas,NMC523,Direct,-4368.735466663463,high_collection,baseline
70,Bahamas,NMC622,Direct,0.0,high_collection,baseline
71,Bahamas,NMC811,Direct,0.0,high_collection,baseline
72,Bahrain,LFP,Direct,0.0,high_collection,baseline
73,Bahrain,NCA,Direct,-323.91043706317095,high_collection,baseline
74,Bahrain,NMC111,Direct,-420.71828041784215,high_collection,baseline
75,Bahrain,NMC523,Direct,-518.9013933708172,high_collection,baseline
76,Bahrain,NMC622,Direct,-839.3505939656839,high_collection,baseline
77,Bahrain,NMC811,Direct,-2394.0202817292065,high_collection,baseline
78,Bangladesh,LFP,Direct,0.0,high_collection,baseline
79,Bangladesh,NCA,Direct,-743.9942784462125,high_collection,baseline
80,Bangladesh,NMC111,Direct,-1809.2963874634493,high_collection,baseline
81,Bangladesh,NMC523,Direct,-1663.5573671965788,high_collection,baseline
82,Bangladesh,NMC622,Direct,-2661.595855668803,high_collection,baseline
83,Bangladesh,NMC811,Direct,-3098.5616590813393,high_collection,baseline
84,Barbados,LFP,Direct,0.0,high_collection,baseline
85,Barbados,NCA,Direct,-501.5530993125885,high_collection,baseline
86,Barbados,NMC111,Direct,-985.3771926884377,high_collection,baseline
87,Barbados,NMC523,Direct,-893.136637158811,high_collection,baseline
88,Barbados,NMC622,Direct,-1243.6736567757534,high_collection,baseline
89,Barbados,NMC811,Direct,-1397.3169994494879,high_collection,baseline
90,Belarus,LFP,Direct,0.0,high_collection,baseline
91,Belarus,NCA,Direct,7.5302575902582625,high_collection,baseline
92,Belarus,NMC111,Direct,-0.5133729988792464,high_collection,baseline
93,Belarus,NMC523,Direct,-5.161648143800804,high_collection,baseline
94,Belarus,NMC622,Direct,1.1823832200776243,high_collection,baseline
95,Belarus,NMC811,Direct,2.058592710628277,high_collection,baseline
96,Belgium,LFP,Direct,-54.03086430325827,high_collection,baseline
97,Belgium,NCA,Direct,5.997173894295088,high_collection,baseline
98,Belgium,NMC111,Direct,-0.46134976497113367,high_collection,baseline
99,Belgium,NMC523,Direct,-5.4003871943481165,high_collection,baseline
100,Belgium,NMC622,Direct,1.141893148138807,high_collection,baseline
101,Belgium,NMC811,Direct,1.2077117304321514,high_collection,baseline
102,Benin,LFP,Direct,0.0,high_collection,baseline
103,Benin,NCA,Direct,8.93981908853591,high_collection,baseline
104,Benin,NMC111,Direct,2.1995565103637684,high_collection,baseline
105,Benin,NMC523,Direct,-2.713637009657101,high_collection,baseline
106,Benin,NMC622,Direct,4.604993084856773,high_collection,baseline
107,Benin,NMC811,Direct,5.874183304759152,high_collection,baseline
108,Bermuda,LFP,Direct,0.0,high_collection,baseline
109,Bermuda,NCA,Direct,-416.2612402180909,high_collection,baseline
110,Bermuda,NMC111,Direct,-529.551630263185,high_collection,baseline
111,Bermuda,NMC523,Direct,-636.5865713049806,high_collection,baseline
112,Bermuda,NMC622,Direct,-1062.0458163087121,high_collection,baseline
113,Bermuda,NMC811,Direct,-2582.7613019472656,high_collection,baseline
