,country,type,recycling_m,scrap,unit_cost,net_profit,collection_scenario,recovery_efficiency_scenario
0,China,LFP,Direct,15920263.458960239,0.01586167901282089,3.157219215419913,high_collection,baseline
1,China,LFP,Hydro,15920263.458960239,0.0015898372831400834,1.4779575883333933,high_collection,baseline
2,China,LFP,Pyro,15920263.458960239,0.0037593608617335116,0.6706308667175237,high_collection,baseline
3,China,NCA,Direct,12516244.150944369,0.018622104013076804,10.41351800813897,high_collection,baseline
4,China,NCA,Hydro,12516244.150944369,0.001986386092164301,8.331773456616393,high_collection,baseline
5,China,NCA,Pyro,12516244.150944369,0.0046308037333703,4.919442301906836,high_collection,baseline
6,China,NMC111,Direct,9163677.770308275,0.022926381723544335,5.19762667943875,high_collection,baseline
7,China,NMC111,Hydro,9163677.770308275,0.002650964499361035,7.983649042206306,high_collection,baseline
8,China,NMC111,Pyro,9163677.770308275,0.006067389814676201,4.437063473110166,high_collection,baseline
9,China,NMC523,Direct,5406874.077722904,0.032594750465439,-0.03706674296994217,high_collection,baseline
10,China,NMC523,Hydro,5406874.077722904,0.004320139484563236,7.40124853621527,high_collection,baseline
11,China,NMC523,Pyro,5406874.077722904,0.009584457288200817,4.082102204330998,high_collection,baseline
12,China,NMC622,Direct,9019503.584650192,0.02317015105979909,8.444618818226784,high_collection,baseline
13,China,NMC622,Hydro,9019503.584650192,0.0026901667083319074,7.8530675378143835,high_collection,baseline
14,China,NMC622,Pyro,9019503.584650192,0.00615135141479207,4.468875042332612,high_collection,baseline
15,China,NMC811,Direct,5290513.709692247,0.03307114288030823,10.172452721522248,high_collection,baseline
16,China,NMC811,Hydro,5290513.709692247,0.004408023726328498,7.644141147170976,high_collection,baseline
17,China,NMC811,Pyro,5290513.709692247,0.009766879161615411,4.42212703034738,high_collection,baseline
18,India,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
19,India,LFP,Hydro,0.0,0.0,0.0,high_collection,baseline
20,India,LFP,Pyro,0.0,0.0,0.0,high_collection,baseline
21,India,NCA,Direct,13466877.271673923,0.01765023037301197,10.508737480101988,high_collection,baseline
22,India,NCA,Hydro,13466877.271673923,0.0018354633290116676,8.42361964789099,high_collection,baseline
23,India,NCA,Pyro,13466877.271673923,0.004318220326154922,5.005945574237845,high_collection,baseline
24,India,NMC111,Direct,3415538.2710405327,0.04409652663413367,5.272022491017866,high_collection,baseline
25,India,NMC111,Hydro,3415538.2710405327,0.0065456738603170885,8.073521881561684,high_collection,baseline
26,India,NMC111,Pyro,3415538.2710405327,0.014191906374113406,4.513374834865886,high_collection,baseline
27,India,NMC523,Direct,4236060.889763666,0.038194302653644,0.05212851872635599,high_collection,baseline
28,India,NMC523,Hydro,4236060.889763666,0.00536158931435538,7.493265389539245,high_collection,baseline
29,India,NMC523,Pyro,4236060.889763666,0.011774618003021623,4.165030929350978,high_collection,baseline
30,India,NMC622,Direct,2098643.835121766,0.06103477362015338,8.501332672384848,high_collection,baseline
31,India,NMC622,Hydro,2098643.835121766,0.010280079319739182,7.93828550662906,high_collection,baseline
32,India,NMC622,Pyro,2098643.835121766,0.02165157591903272,4.538840599960967,high_collection,baseline
33,India,NMC811,Direct,1670918.1314773927,0.0710625767236997,10.228017703176299,high_collection,baseline
34,India,NMC811,Hydro,1670918.1314773927,0.012698042249007072,7.727697020259792,high_collection,baseline
35,India,NMC811,Pyro,1670918.1314773927,0.026383755406329153,4.4919631644946705,high_collection,baseline
36,Japan,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
37,Japan,LFP,Hydro,0.0,0.0,0.0,high_collection,baseline
38,Japan,LFP,Pyro,0.0,0.0,0.0,high_collection,baseline
39,Japan,NCA,Direct,188596.9653454171,0.5960040974717032,9.939311430880197,high_collection,baseline
40,Japan,NCA,Hydro,188596.9653454171,0.1910840985724869,8.24368556011521,high_collection,baseline
41,Japan,NCA,Pyro,188596.9653454171,0.3631524227601785,4.657259974416681,high_collection,baseline
42,Japan,NMC111,Direct,47809.945028460046,1.2708151899731497,4.054031887627892,high_collection,baseline
43,Japan,NMC111,Hydro,47809.945028460046,0.5750108770411324,7.51405723348283,high_collection,baseline
44,Japan,NMC111,Pyro,47809.945028460046,0.9985878529250829,3.539393380228424,high_collection,baseline
45,Japan,NMC523,Direct,59292.60903894578,1.1285128220299956,-1.0293450969988531,high_collection,baseline
46,Japan,NMC523,Hydro,59292.60903894578,0.48376365831387613,7.023971340689873,high_collection,baseline
47,Japan,NMC523,Pyro,59292.60903894578,0.8520883028895428,3.335028246939131,high_collection,baseline
48,Japan,NMC622,Direct,29383.115914987375,1.6623669142662225,6.908878214846299,high_collection,baseline
49,Japan,NMC622,Hydro,29383.115914987375,0.8499503072828145,7.107761242772999,high_collection,baseline
50,Japan,NMC622,Pyro,29383.115914987375,1.4296011512294318,3.141149465304523,high_collection,baseline
51,Japan,NMC811,Direct,23410.574587163857,1.8844023152467613,8.423710510708316,high_collection,baseline
52,Japan,NMC811,Hydro,23410.574587163857,1.0200311293374622,6.729655658192818,high_collection,baseline
53,Japan,NMC811,Pyro,23410.574587163857,1.6902533428844526,2.838202432621163,high_collection,baseline
54,Korea,LFP,Direct,1737.8221120386008,7.886322521715428,-4.9311794035458725,high_collection,baseline
55,Korea,LFP,Hydro,1737.8221120386008,8.173765209066673,-6.921250830044509,high_collection,baseline
56,Korea,LFP,Pyro,1737.8221120386008,11.448223252547859,-10.996402807242868,high_collection,baseline
57,Korea,NCA,Direct,9809293.878173372,0.06558253411045414,10.149874911069546,high_collection,baseline
58,Korea,NCA,Hydro,9809293.878173372,0.007476666698786598,8.108327569355207,high_collection,baseline
59,Korea,NCA,Pyro,9809293.878173372,0.01899964365230922,4.6843725213404115,high_collection,baseline
60,Korea,NMC111,Direct,1569668.832825805,0.18114846123630174,4.823379446108655,high_collection,baseline
61,Korea,NMC111,Hydro,1569668.832825805,0.032984290699183766,7.7363936308404835,high_collection,baseline
62,Korea,NMC111,Pyro,1569668.832825805,0.07386900902033572,4.147685725399652,high_collection,baseline
63,Korea,NMC523,Direct,1805219.7188116468,0.16763604998539522,-0.3885177931640421,high_collection,baseline
64,Korea,NMC523,Hydro,1805219.7188116468,0.029452628004484407,7.158840235978349,high_collection,baseline
65,Korea,NMC523,Pyro,1805219.7188116468,0.06659884718043771,3.8038523265689834,high_collection,baseline
66,Korea,NMC622,Direct,894457.4279637517,0.24743307080374988,8.003838252597706,high_collection,baseline
67,Korea,NMC622,Hydro,894457.4279637517,0.05201651852030952,7.586340479864202,high_collection,baseline
68,Korea,NMC622,Pyro,894457.4279637517,0.11206047434988213,4.141903441374858,high_collection,baseline
69,Korea,NMC811,Direct,902855.5794989399,0.24615431589884093,9.74234216352442,high_collection,baseline
70,Korea,NMC811,Hydro,902855.5794989399,0.051624269967190196,7.379044415492367,high_collection,baseline
71,Korea,NMC811,Pyro,902855.5794989399,0.11128714213700344,4.100036655978999,high_collection,baseline
72,Thailand,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
73,Thailand,LFP,Hydro,0.0,0.0,0.0,high_collection,baseline
74,Thailand,LFP,Pyro,0.0,0.0,0.0,high_collection,baseline
75,Thailand,NCA,Direct,751553.5045505353,0.12089438396564127,10.353495032263504,high_collection,baseline
76,Thailand,NCA,Hydro,751553.5045505353,0.026509843759240998,8.346946973214905,high_collection,baseline
77,Thailand,NCA,Pyro,751553.5045505353,0.05262268326221319,4.905642817055932,high_collection,baseline
78,Thailand,NMC111,Direct,190585.39280295876,0.3021769908472037,4.96194373255894,high_collection,baseline
79,Thailand,NMC111,Hydro,190585.39280295876,0.09463626646956819,7.933432994706578,high_collection,baseline
80,Thailand,NMC111,Pyro,190585.39280295876,0.17305408708888967,4.302514359905255,high_collection,baseline
81,Thailand,NMC523,Direct,236378.88132559715,0.2617097273549882,-0.22338520022084418,high_collection,baseline
82,Thailand,NMC523,Hydro,236378.88132559715,0.07750356734217183,7.369125117265574,high_collection,baseline
83,Thailand,NMC523,Pyro,236378.88132559715,0.1435620764535299,3.9812451766546144,high_collection,baseline
84,Thailand,NMC622,Direct,117115.11955632217,0.4182748452353707,8.092094306523776,high_collection,baseline
85,Thailand,NMC622,Hydro,117115.11955632217,0.1486604179610887,7.747906873741855,high_collection,baseline
86,Thailand,NMC622,Pyro,117115.11955632217,0.2640403417348237,4.24445353989932,high_collection,baseline
87,Thailand,NMC811,Direct,93264.78916208797,0.4869595545291511,9.760122431124993,high_collection,baseline
88,Thailand,NMC811,Hydro,93264.78916208797,0.18361894989863806,7.504777818364306,high_collection,baseline
89,Thailand,NMC811,Pyro,93264.78916208797,0.32171927890596186,4.144629346749182,high_collection,baseline
90,Viet Nam,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
91,Viet Nam,LFP,Hydro,0.0,0.0,0.0,high_collection,baseline
92,Viet Nam,LFP,Pyro,0.0,0.0,0.0,high_collection,baseline
93,Viet Nam,NCA,Direct,131655.38068928843,0.38697724045808957,10.153410470016912,high_collection,baseline
94,Viet Nam,NCA,Hydro,131655.38068928843,0.1334828606977238,8.305972250522277,high_collection,baseline
95,Viet Nam,NCA,Pyro,131655.38068928843,0.23866200434764945,4.785601790216352,high_collection,baseline
96,Viet Nam,NMC111,Direct,33303.29309549973,0.968772358949914,4.361346658702086,high_collection,baseline
97,Viet Nam,NMC111,Hydro,33303.29309549973,0.47750776230357256,7.616559793118429,high_collection,baseline
98,Viet Nam,NMC111,Pyro,33303.29309549973,0.7864556865678851,3.755111054672115,high_collection,baseline
99,Viet Nam,NMC523,Direct,41353.37604893934,0.8383968513288231,-0.7340740299488231,high_collection,baseline
100,Viet Nam,NMC523,Hydro,41353.37604893934,0.39065364455977364,7.121973334293827,high_collection,baseline
101,Viet Nam,NMC523,Pyro,41353.37604893934,0.6517829719407415,3.539022575413259,high_collection,baseline
102,Viet Nam,NMC622,Direct,20507.689460056456,1.3390680242712738,7.237299421733728,high_collection,baseline
103,Viet Nam,NMC622,Hydro,20507.689460056456,0.7485883594128683,7.213977226535931,high_collection,baseline
104,Viet Nam,NMC622,Pyro,20507.689460056456,1.1977237989142682,3.3767683769657317,high_collection,baseline
105,Viet Nam,NMC811,Direct,16385.847667883256,1.5554665903770628,8.757613689522936,high_collection,baseline
106,Viet Nam,NMC811,Hydro,16385.847667883256,0.9217363970312086,6.832658665477591,high_collection,baseline
107,Viet Nam,NMC811,Pyro,16385.847667883256,1.4551188764817256,3.0772280434192747,high_collection,baseline
108,France,LFP,Direct,292.94305756830505,20.12027540437404,-16.9429416623712,high_collection,baseline
109,France,LFP,Hydro,292.94305756830505,30.021965271611293,-28.48686624536713,high_collection,baseline
110,France,LFP,Pyro,292.94305756830505,38.37889951019697,-37.67413119370003,high_collection,baseline
111,France,NCA,Direct,101766.804201507,1.4514413463887093,8.977872599819671,high_collection,baseline
112,France,NCA,Hydro,101766.804201507,0.7172036836286269,7.620909572857667,high_collection,baseline
113,France,NCA,Pyro,101766.804201507,1.1766044998803442,3.767306134405562,high_collection,baseline
114,France,NMC111,Direct,57743.13275555752,1.8723987000985447,3.3416197176667124,high_collection,baseline
115,France,NMC111,Hydro,57743.13275555752,1.0297476436202415,6.955076553355684,high_collection,baseline
116,France,NMC111,Pyro,57743.13275555752,1.649018164873429,2.818886423658753,high_collection,baseline
117,France,NMC523,Direct,64914.69877084427,1.7764371535773553,-1.785274602806526,high_collection,baseline
118,France,NMC523,Hydro,64914.69877084427,0.9556043593667328,6.4504835799028735,high_collection,baseline
119,France,NMC523,Pyro,64914.69877084427,1.5379441556286697,2.576594964919271,high_collection,baseline
120,France,NMC622,Direct,32170.491393620803,2.435364424526729,6.028667633969807,high_collection,baseline
121,France,NMC622,Hydro,32170.491393620803,1.4958400678717858,6.361141324370658,high_collection,baseline
122,France,NMC622,Pyro,32170.491393620803,2.336404456396578,2.160498593571081,high_collection,baseline
123,France,NMC811,Direct,20057.494731828985,3.0114203618165742,7.193221600340309,high_collection,baseline
124,France,NMC811,Hydro,20057.494731828985,2.022326803955771,5.630152085258824,high_collection,baseline
125,France,NMC811,Pyro,20057.494731828985,3.095749246387683,1.3552442942252627,high_collection,baseline
126,Germany,LFP,Direct,344.39695044313817,18.708313192118528,-15.531947864215033,high_collection,baseline
127,Germany,LFP,Hydro,344.39695044313817,27.06736227724758,-25.532608029383034,high_collection,baseline
128,Germany,LFP,Pyro,344.39695044313817,34.84689273234034,-34.14277522702416,high_collection,baseline
129,Germany,NCA,Direct,119255.66335427527,1.3532589203876755,9.075000552598583,high_collection,baseline
130,Germany,NCA,Hydro,119255.66335427527,0.6499956906822432,7.687150374281776,high_collection,baseline
131,Germany,NCA,Pyro,119255.66335427527,1.0722997136183636,3.8708319685574253,high_collection,baseline
132,Germany,NMC111,Direct,67659.50248132291,1.745606611687754,3.4673122491278465,high_collection,baseline
133,Germany,NMC111,Hydro,67659.50248132291,0.9330281908965219,7.050757949052982,high_collection,baseline
134,Germany,NMC111,Pyro,67659.50248132291,1.5026648921884258,2.964520753270144,high_collection,baseline
135,Germany,NMC523,Direct,76072.4464855613,1.6560895200842591,-1.6660001555969202,high_collection,baseline
136,Germany,NMC523,Hydro,76072.4464855613,0.865832299110882,6.539241837113129,high_collection,baseline
137,Germany,NMC523,Pyro,76072.4464855613,1.401391829710751,2.712404991045207,high_collection,baseline
138,Germany,NMC622,Direct,37700.37113560364,2.2700230076237715,6.192943262643989,high_collection,baseline
139,Germany,NMC622,Hydro,37700.37113560364,1.3547981320953972,6.501178020741609,high_collection,baseline
140,Germany,NMC622,Pyro,37700.37113560364,2.128489229188689,2.3676596582147336,high_collection,baseline
141,Germany,NMC811,Direct,23509.536450661697,2.8064515572712136,7.3971595679552395,high_collection,baseline
142,Germany,NMC811,Hydro,23509.536450661697,1.830963839663865,5.820542707189347,high_collection,baseline
143,Germany,NMC811,Pyro,23509.536450661697,2.8195449391271836,1.630660678801564,high_collection,baseline
144,Hungary,LFP,Direct,36.90362367313439,52.05265371126495,-48.85449906612616,high_collection,baseline
145,Hungary,LFP,Hydro,36.90362367313439,119.27819369532227,-117.73568193391624,high_collection,baseline
146,Hungary,LFP,Pyro,36.90362367313439,136.0230830140203,-135.30432225713696,high_collection,baseline
147,Hungary,NCA,Direct,13009.90921581932,3.558671568024239,6.893313552459768,high_collection,baseline
148,Hungary,NCA,Hydro,13009.90921581932,2.507146425521746,5.85176144869347,high_collection,baseline
149,Hungary,NCA,Pyro,13009.90921581932,3.866927259433538,1.0937308452198928,high_collection,baseline
150,Hungary,NMC111,Direct,7384.413760117926,4.611002096313112,0.6266567958697682,high_collection,baseline
151,Hungary,NMC111,Hydro,7384.413760117926,3.6403883087812714,4.366754114262732,high_collection,baseline
152,Hungary,NMC111,Pyro,7384.413760117926,5.453453803123312,-0.9700919385084568,high_collection,baseline
153,Hungary,NMC523,Direct,8302.331008741578,4.370385071400821,-4.35614901553495,high_collection,baseline
154,Hungary,NMC523,Hydro,8302.331008741578,3.370075650882706,4.0578090538672225,high_collection,baseline
155,Hungary,NMC523,Pyro,8302.331008741578,5.079058081036924,-0.9485595149613573,high_collection,baseline
156,Hungary,NMC622,Direct,4113.183807828011,6.026210690020534,2.460735815394675,high_collection,baseline
