,country,type,recycling_m,scrap,unit_cost,net_profit
0,Afghanistan,LFP,Pyro,0.0,0.0,0.0
1,Afghanistan,NCA,Pyro,0.0182460604327426,212072.90204759664,-212067.8712838021
2,Afghanistan,NMC111,Pyro,0.00462766302657,696980.7817074861,-696976.2336407449
3,Afghanistan,NMC523,Pyro,0.0057393739296778,578265.2629963513,-578261.065690804
4,Afghanistan,NMC622,Pyro,0.0,0.0,0.0
5,Afghanistan,NMC811,Pyro,0.0,0.0,0.0
6,Albania,LFP,Pyro,24.765506766402016,171.92497814714767,-171.1674904545011
7,Albania,NCA,Pyro,9570.620949548658,4.691847486931976,0.3151626614829053
8,Albania,NMC111,Pyro,5432.307659613195,6.607442694867817,-2.081299662608312
9,Albania,NMC523,Pyro,6107.561144332076,6.155628960007628,-1.9809593698149242
10,Albania,NMC622,Pyro,3025.828493102036,9.411755511433295,-4.853761040363517
11,Albania,NMC811,Pyro,1884.4139939032236,12.53154682721029,-8.016727105374748
12,Algeria,LFP,Pyro,0.0,0.0,0.0
13,Algeria,NCA,Pyro,915.596832583318,19.032793157575984,-14.002029363011983
14,Algeria,NMC111,Pyro,233.2270647772064,46.143431224925955,-41.595364483685955
15,Algeria,NMC523,Pyro,287.6432568650081,40.283984387076046,-36.08667883972205
16,Algeria,NMC622,Pyro,142.4104580004578,63.510139450219384,-58.929147274339385
17,Algeria,NMC811,Pyro,113.30008974138876,73.64684598403475,-69.10799906413375
18,Andorra,LFP,Pyro,0.0,0.0,0.0
19,Andorra,NCA,Pyro,4.424378042262794,487.00130032937057,-481.97053653480657
20,Andorra,NMC111,Pyro,1.134104997518821,1109.0015684365528,-1104.4535016953128
21,Andorra,NMC523,Pyro,1.3854661799594947,982.5893330350162,-978.3920274876623
22,Andorra,NMC622,Pyro,0.6856518671335555,1503.327580763832,-1498.746588587952
23,Andorra,NMC811,Pyro,0.545516148650281,1726.1630989152247,-1721.6242519953237
24,Angola,LFP,Pyro,0.0,0.0,0.0
25,Angola,NCA,Pyro,397.9831595338573,32.645134154401674,-27.61437035983767
26,Angola,NMC111,Pyro,101.02359954546638,79.3245956754933,-74.77652893425329
27,Angola,NMC523,Pyro,125.09647550443496,69.07153513762255,-64.87422959026854
28,Angola,NMC622,Pyro,61.97205362492736,108.85273918865833,-104.27174701277833
29,Angola,NMC811,Pyro,49.362519015780805,126.12994598215049,-121.59109906224948
30,Argentina,LFP,Pyro,0.0,0.0,0.0
31,Argentina,NCA,Pyro,4223.396561781031,6.919770692782998,-1.8953205980753245
32,Argentina,NMC111,Pyro,1074.150447691608,17.055043271431703,-12.512803834234685
33,Argentina,NMC523,Pyro,1326.552609942336,14.840937942234238,-10.649649013911265
34,Argentina,NMC622,Pyro,657.4598469399394,23.567900427990615,-18.993021023372958
35,Argentina,NMC811,Pyro,523.9629991725886,27.369361080597553,-22.836900570430092
36,Armenia,LFP,Pyro,0.0,0.0,0.0
37,Armenia,NCA,Pyro,1.5185139967643058,961.4621292948706,-956.4313655003066
38,Armenia,NMC111,Pyro,0.3498543958796767,2354.8018566595733,-2350.2537899183335
39,Armenia,NMC523,Pyro,0.4837956276631062,1932.2067662594345,-1928.0094607120805
40,Armenia,NMC622,Pyro,0.2275215435775056,3061.81833444925,-3057.23734227337
41,Armenia,NMC811,Pyro,0.1446168987884002,4037.0957886717442,-4032.556941751843
42,Aruba,LFP,Pyro,0.0,0.0,0.0
43,Aruba,NCA,Pyro,1.421006356518467,1343.9580263725984,-1338.9272625780343
44,Aruba,NMC111,Pyro,0.2938307784389927,3796.473941908152,-3791.925875166912
45,Aruba,NMC523,Pyro,0.4472440460735276,2878.535828646979,-2874.338523099625
46,Aruba,NMC622,Pyro,0.2125778459885267,4698.981097745942,-4694.400105570062
47,Aruba,NMC811,Pyro,0.1620461836315873,5619.149633126443,-5614.610786206543
48,Australia,LFP,Pyro,0.0,0.0,0.0
49,Australia,NCA,Pyro,32493.334667506693,2.3510224441595544,2.640058653683856
50,Australia,NMC111,Pyro,8240.224866301674,5.301332158266233,-0.7898910318477155
51,Australia,NMC523,Pyro,10220.46593847129,4.666103148519272,-0.5066130934637154
52,Australia,NMC622,Pyro,5063.648673523014,7.0747984000843065,-2.5322260499238842
53,Australia,NMC811,Pyro,4032.427567956462,8.09700638167723,-3.598299152663749
54,Austria,LFP,Pyro,20.6544995765662,184.13756313853958,-183.43344563322339
55,Austria,NCA,Pyro,7160.912176797512,5.7679198750375615,-0.8247881928617729
56,Austria,NMC111,Pyro,4062.699173775796,8.068407146809578,-3.601221501351009
57,Austria,NMC523,Pyro,4567.838876047689,7.527449973819952,-3.4136531530639935
58,Austria,NMC622,Pyro,2263.749313824652,11.407612844141234,-6.911463956737811
59,Austria,NMC811,Pyro,1411.4113586145902,15.090242688791202,-10.640037070862455
60,Azerbaijan,LFP,Pyro,0.0,0.0,0.0
61,Azerbaijan,NCA,Pyro,6429.131110918579,5.887035274852496,-0.8562714802884956
62,Azerbaijan,NMC111,Pyro,1630.5090857636876,13.597904467224499,-9.0498377259845
63,Azerbaijan,NMC523,Pyro,2022.2685717067195,11.923635445233364,-7.7263298978793635
64,Azerbaijan,NMC622,Pyro,1001.8969449353676,18.303306473619102,-13.722314297739103
65,Azerbaijan,NMC811,Pyro,797.7420000459877,21.033685801381377,-16.494838881480376
66,Bahamas,LFP,Pyro,0.0,0.0,0.0
67,Bahamas,NCA,Pyro,0.0135913203347376,28764.822648707977,-28759.791884913415
68,Bahamas,NMC111,Pyro,0.0035236817340248,70005.67999792921,-70001.13193118798
69,Bahamas,NMC523,Pyro,0.0041699385075349,62653.92139052448,-62649.724084977126
70,Bahamas,NMC622,Pyro,0.0,0.0,0.0
