,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,-683780.8450298167,baseline,baseline
2,Afghanistan,NMC111,Hydro,0.0,baseline,baseline
3,Afghanistan,NMC523,Hydro,0.0,baseline,baseline
4,Afghanistan,NMC622,Hydro,0.0,baseline,baseline
5,Afghanistan,NMC811,Hydro,0.0,baseline,baseline
6,Albania,LFP,Hydro,-1206.767400176815,baseline,baseline
7,Albania,NCA,Hydro,-20.398909731725038,baseline,baseline
8,Albania,NMC111,Hydro,-33.66453840268893,baseline,baseline
9,Albania,NMC523,Hydro,-31.16696469256581,baseline,baseline
10,Albania,NMC622,Hydro,-53.25499537740372,baseline,baseline
11,Albania,NMC811,Hydro,-75.67955756934185,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-51.60631909480313,baseline,baseline
14,Algeria,NMC111,Hydro,-142.52923829609958,baseline,baseline
15,Algeria,NMC523,Hydro,-127.78230976760658,baseline,baseline
16,Algeria,NMC622,Hydro,-214.92013384071993,baseline,baseline
17,Algeria,NMC811,Hydro,-255.8048147457258,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-1330.1914018196528,baseline,baseline
20,Andorra,NMC111,Hydro,-3117.3552251400106,baseline,baseline
21,Andorra,NMC523,Hydro,-2875.200907755236,baseline,baseline
22,Andorra,NMC622,Hydro,-4595.9627828780185,baseline,baseline
23,Andorra,NMC811,Hydro,-5383.156172270431,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-171.87192504386442,baseline,baseline
26,Angola,NMC111,Hydro,-452.01491044837076,baseline,baseline
27,Angola,NMC523,Hydro,-400.1058007104948,baseline,baseline
28,Angola,NMC622,Hydro,-660.6001555135769,baseline,baseline
29,Angola,NMC811,Hydro,-783.6566917477935,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-10.4250624541146,baseline,baseline
32,Argentina,NMC111,Hydro,-40.620275366261,baseline,baseline
33,Argentina,NMC523,Hydro,-35.63849038692863,baseline,baseline
34,Argentina,NMC622,Hydro,-63.462667041043545,baseline,baseline
35,Argentina,NMC811,Hydro,-76.69487974315396,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,-2832.1719124928154,baseline,baseline
