,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Argentina,99904301.99472484,8478.573478048946,11.78314987224884,baseline,baseline
1,Australia,257564926.84326068,74240.94567748978,3.469310964358521,baseline,baseline
2,Belgium,215742496.77004832,39491.99007756382,5.462943152429684,baseline,baseline
3,Brazil,633487773.0125232,1907790.1850724358,0.33205316704597193,baseline,baseline
4,Canada,499257165.46031475,759541.9827004722,0.6573134557819411,baseline,baseline
5,China,264479317.67388013,13358651.967440832,0.019798353779894712,baseline,baseline
6,Czechia,96015715.74096271,5710.841975191522,16.812882611367073,baseline,baseline
7,Finland,187614729.6877066,29750.38641550764,6.306295557556551,baseline,baseline
8,France,419099693.91900694,216186.79918852742,1.9385998381590714,baseline,baseline
9,Germany,449888102.4989815,256741.07550195177,1.7523027884003757,baseline,baseline
10,Hungary,381526296.154137,191885.86293961573,1.9882980971568445,baseline,baseline
11,India,203800846.6490935,3978475.0654153675,0.05122587003767383,baseline,baseline
12,Italy,368533909.85816824,165723.4559322884,2.2237884660620675,baseline,baseline
13,Japan,345076118.4987054,1328125.6994729394,0.2598218817960132,baseline,baseline
14,Korea,526958691.41552126,6388142.746373183,0.08249012464768385,baseline,baseline
15,Netherlands,251577484.76046252,61181.72434615099,4.111971139242491,baseline,baseline
16,Norway,396650228.4211389,199028.8787775608,1.9929280155592102,baseline,baseline
17,Paraguay,64365398.89759691,2340.8483186842186,27.49661239638818,baseline,baseline
18,Poland,328822457.2685995,131902.0063886842,2.49292991267803,baseline,baseline
19,Romania,95878199.35432127,5710.841975191522,16.78880273186089,baseline,baseline
20,Russian Federation,127158965.81093675,83897.13280173094,1.5156532954641477,baseline,baseline
21,Serbia,63315436.34323536,2342.0074398982615,27.03468625444923,baseline,baseline
22,Slovakia,95894147.61837843,5710.841975191522,16.791595361061006,baseline,baseline
23,Spain,350944731.93628454,149139.2023968152,2.3531353681409977,baseline,baseline
24,Sweden,421983333.4569597,219132.4091376284,1.9257002426871908,baseline,baseline
25,Switzerland,293881466.90750206,88481.80788216175,3.3213772858132296,baseline,baseline
26,Thailand,130573557.5080238,212567.34036448892,0.6142691407067967,baseline,baseline
27,Turkey,219917248.10855007,57108.41975191521,3.8508725869826725,baseline,baseline
28,USA,869050749.4245949,4214601.3776913425,0.20619998703190287,baseline,baseline
29,United Kingdom,383353500.3102361,216178.37693743635,1.7733202818021967,baseline,baseline
30,Uruguay,48968518.213059746,1050.220854196194,46.6268766397128,baseline,baseline
31,Viet Nam,102579224.12968916,34265.051851149125,2.993698202334663,baseline,baseline
