,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Pyro,0.0
11,Afghanistan,NCA,Pyro,-30171.311320784025
7,Afghanistan,NMC111,Pyro,-99170.4539826075
10,Afghanistan,NMC523,Pyro,-82278.49993358401
8,Afghanistan,NMC622,Pyro,-151299.73423144597
9,Afghanistan,NMC811,Pyro,-614605.1237058894
18,Albania,LFP,Pyro,-35666.725751741986
23,Albania,NCA,Pyro,-1140.5566791440206
19,Albania,NMC111,Pyro,-1561.6585282842486
22,Albania,NMC523,Pyro,-1470.570495403885
20,Albania,NMC622,Pyro,-2291.8200106626227
21,Albania,NMC811,Pyro,-3287.051214259964
264,Algeria,LFP,Pyro,0.0
269,Algeria,NCA,Pyro,-168.0770067990334
265,Algeria,NMC111,Pyro,-185.8607555731817
268,Algeria,NMC523,Pyro,-310.8184867196935
266,Algeria,NMC622,Pyro,-756.4549047169711
267,Algeria,NMC811,Pyro,-3175.891408924834
24,Andorra,LFP,Pyro,0.0
29,Andorra,NCA,Pyro,-2456.1014601203315
25,Andorra,NMC111,Pyro,-2919.693998630592
28,Andorra,NMC523,Pyro,-4434.751364002952
26,Andorra,NMC622,Pyro,-9438.746288842649
27,Andorra,NMC811,Pyro,-32648.773509596653
12,Angola,LFP,Pyro,0.0
17,Angola,NCA,Pyro,-365.11843765935345
13,Angola,NMC111,Pyro,-596.0279239983332
16,Angola,NMC523,Pyro,-717.3506570144831
14,Angola,NMC622,Pyro,-1300.0226393231987
15,Angola,NMC811,Pyro,-4442.770229293111
36,Argentina,LFP,Pyro,0.0
41,Argentina,NCA,Pyro,-58.28871945156174
37,Argentina,NMC111,Pyro,-80.4532495360884
40,Argentina,NMC523,Pyro,-101.15117597534464
38,Argentina,NMC622,Pyro,-193.6805163378755
39,Argentina,NMC811,Pyro,-366.263774482077
42,Armenia,LFP,Pyro,0.0
47,Armenia,NCA,Pyro,-434.8782295572917
43,Armenia,NMC111,Pyro,-786.465479033211
46,Armenia,NMC523,Pyro,-833.6141066579631
44,Armenia,NMC622,Pyro,-1395.3402985995222
45,Armenia,NMC811,Pyro,-2312.2158244294087
0,Aruba,LFP,Pyro,0.0
5,Aruba,NCA,Pyro,-855.3035798631224
1,Aruba,NMC111,Pyro,-1298.6062897592608
4,Aruba,NMC523,Pyro,-1528.5533698668473
2,Aruba,NMC622,Pyro,-2896.398680101556
3,Aruba,NMC811,Pyro,-4149.426616159575
48,Australia,LFP,Pyro,0.0
53,Australia,NCA,Pyro,-29.47059918962742
49,Australia,NMC111,Pyro,-66.79867426498633
52,Australia,NMC523,Pyro,-62.19932010921046
50,Australia,NMC622,Pyro,-99.10036736925358
51,Australia,NMC811,Pyro,-130.52848806616677
54,Austria,LFP,Pyro,-691.2331371450753
59,Austria,NCA,Pyro,-19.14860291645241
55,Austria,NMC111,Pyro,-27.185041795953993
58,Austria,NMC523,Pyro,-26.283172079668642
56,Austria,NMC622,Pyro,-43.41834553684128
57,Austria,NMC811,Pyro,-66.99509824006155
60,Azerbaijan,LFP,Pyro,0.0
65,Azerbaijan,NCA,Pyro,-225.8257357072831
61,Azerbaijan,NMC111,Pyro,-399.565909528292
64,Azerbaijan,NMC523,Pyro,-421.3894472995434
62,Azerbaijan,NMC622,Pyro,-720.2618335488497
63,Azerbaijan,NMC811,Pyro,-1153.7042873909948
