,country,total_costs,scrap,unit_cost
0,Australia,25586047.83375976,1316.5721166922476,19.433836938641903
1,Belgium,65088695.770807475,6471.41894859342,10.057870814399163
2,Brazil,35851835.03199437,2426.264861337637,14.776554531737608
3,Canada,61832797.6952795,7429.329088037935,8.32279697972154
4,China,93395366.31089789,201931.57761383825,0.46250996210954953
5,Czechia,11404697.956645388,267.1668889823711,42.68754260711522
6,Finland,35572964.411853604,2173.08889005772,16.369769582186183
7,France,122612808.78526324,27417.955047696225,4.4719895620211725
8,Germany,165651821.0268708,60271.05328327748,2.7484474221530117
9,Hungary,5762729.503104307,75.4739552895715,76.35388235576629
10,India,27954605.584165353,1050.057101177955,26.621986130855028
11,Italy,93563126.68881118,14352.705728518147,6.518849369488965
12,Japan,47359061.63625899,4595.9413880151815,10.304539949042221
13,Korea,96708564.61652726,51235.979320331135,1.8875127576248354
14,Netherlands,83131640.81792615,10719.865314224397,7.754914673005936
15,Norway,75890070.12518287,10223.745301331031,7.422922606972879
16,Poland,37278037.51653403,2350.99854613925,15.856257154114825
17,Romania,7482258.049417635,121.38758295158563,61.63940221465542
18,Russian Federation,36700722.0525807,2407.365871107269,15.245178347444208
19,Serbia,5849551.149523288,84.81618552183524,68.96739240905109
20,Slovakia,11737997.847975025,280.50813892604407,41.84548046596875
21,Spain,68942350.25980619,7385.551853051223,9.334759491441897
22,Sweden,87125820.97298333,11841.654469141124,7.357571629879061
23,Switzerland,43610511.93817233,3423.53622396966,12.738440339213078
24,Thailand,37560429.1380837,2575.073093457821,14.586160382596118
25,Turkey,46984138.49934078,3974.5859659942244,11.821140340485229
26,USA,134786632.0489255,73188.55310020778,1.8416354243863695
27,United Kingdom,100544317.59731124,20128.753075167733,4.995059416837394
28,Viet Nam,39180014.4213457,2999.9999999999995,13.060004807115236
