,country,total_netprofits,scrap_sum,net_profit
0,Australia,-26105752.952916026,562.2208644277446,-46.4332695647781
1,Belgium,-32616029.379777826,1675.5382954321294,-19.466000549612026
2,Brazil,-21043779.962196637,96.83624595559778,-217.31305003134693
3,Canada,-31696212.34407369,1942.0706675549177,-16.320833671814565
4,Czechia,-12600088.18875885,38.37290563770637,-328.3589808840961
5,Finland,-26172704.07379252,546.588387537313,-47.88375433974223
6,France,-22325751.407293502,6587.454240045305,-3.3891319155698545
7,Germany,-4236861.94509686,11004.039953445475,-0.3850278591337044
8,Hungary,-29837294.34818961,3260.4296291777355,-9.151338241185849
9,India,-29250670.567248143,2190.1267192016276,-13.35569778259724
10,Italy,-34903133.08888893,2368.774688085973,-14.734678340003496
11,Japan,-32415542.095569678,2730.357491783413,-11.872270277104452
12,Korea,-38412388.131463744,1914.679421730766,-20.062046782087958
13,Netherlands,-28992261.12247827,4068.394677728455,-7.1262164610503795
14,Norway,-23799479.66450697,4733.725442812691,-5.02764259398318
15,Poland,-29091626.598943245,816.4497346380708,-35.63186484693936
16,Romania,-9935609.396071043,16.737877271590257,-593.6003254686947
17,Russian Federation,-28155228.75868105,2013.5488226059601,-13.982888541158987
18,Serbia,-12768651.337192748,54.20672532380094,-235.55474456204283
19,Slovakia,-12795644.755359735,38.437241239074844,-332.89706396388914
20,Spain,-32878003.573385585,2715.1710990469073,-12.108998797507304
21,Sweden,-32333791.056328088,3157.130497668577,-10.241512373405339
22,Switzerland,-26553731.392408766,863.3820363494488,-30.755482827374117
23,Thailand,-3356209.001494454,8905.675159501947,-0.37686182590137857
24,Turkey,-29328414.359672178,1796.8084324783135,-16.322504853352616
25,USA,138467476.95027557,30271.8177031278,4.574138173934913
26,United Kingdom,-24180376.916457277,4865.876662235148,-4.969377276683784
27,Viet Nam,-27315360.584382884,3000.0,-9.105120194794296
