,country,total_costs,scrap_sum,unit_cost
0,Australia,24237849.260751568,276.2208644277447,87.74807547925776
1,Belgium,66527963.45463866,5277.5382954321285,12.605870337733155
2,Brazil,21824063.58208528,96.83624595559778,225.37081406576053
3,Canada,47250067.09937817,1942.0706675549177,24.329736239138185
4,Czechia,12900939.277457085,38.37290563770637,336.1991765559769
5,Finland,30387564.352352634,542.588387537313,56.00481884670436
6,France,74590623.13861041,6587.454240045305,11.323133401849244
7,Germany,106767119.90298843,18032.039953445477,5.920967354699537
8,Hungary,8433401.179130575,10.42962917773529,808.6002901362807
9,India,20784484.213384863,167.12671920162748,124.36362248163167
10,Italy,47263789.83027525,1611.7746880859731,29.32406755090707
11,Japan,54637889.54595462,2730.357491783413,20.011258492845304
12,Korea,72240692.98577718,9992.67942173077,7.2293616093274835
13,Netherlands,61205313.1702152,4068.394677728455,15.044094297259413
14,Norway,60044311.13612056,4551.725442812691,13.191549422413495
15,Poland,24859499.52757397,236.44973463807082,105.13650846606336
16,Romania,10066738.005095098,16.737877271590257,601.4345691362967
17,Russian Federation,38441161.235410474,1266.54882260596,30.35110889473388
18,Serbia,13204173.264511906,54.20672532380094,243.58920753167604
19,Slovakia,13096724.012062086,38.437241239074844,340.7300729675706
20,Spain,43894913.60302385,1399.1710990469073,31.372084252543775
21,Sweden,56740270.20215897,3157.130497668577,17.972101642317142
22,Switzerland,33328207.948903132,863.3820363494488,38.60192423023003
23,Thailand,39378123.359900385,1295.6751595019466,30.391972147584593
24,Turkey,43741242.03177509,1796.8084324783135,24.343853936306044
25,USA,101198523.60308051,28305.817703127803,3.575184602135625
26,United Kingdom,63313060.69085702,4837.876662235148,13.086952212958186
27,Viet Nam,51772370.93154766,3000.0,17.257456977182553
