,country,total_netprofits,scrap_sum,net_profit
0,Australia,-11778996.408788426,562.2208644277446,-20.950834723605738
1,Belgium,-19725429.402079277,1675.5382954321294,-11.772592399621635
2,Brazil,-6300122.983382602,96.83624595559778,-65.05955410819406
3,Canada,-17728930.441318586,1942.0706675549177,-9.128880188298941
4,Czechia,-3762149.9145787857,38.37290563770637,-98.04183061086687
5,Finland,-13100105.323397655,546.588387537313,-23.967039223831613
6,France,-22623711.43325643,6587.454240045305,-3.4343633532550863
7,Germany,-16916681.154435877,11004.039953445475,-1.5373154973995795
8,Hungary,-19857100.242876373,3260.4296291777355,-6.090332410543159
9,India,-17304596.028574355,2190.1267192016276,-7.901184838693919
10,Italy,-22281024.206279047,2368.774688085973,-9.406139097291119
11,Japan,-17328347.590184297,2730.357491783413,-6.34654899306456
12,Korea,-18714942.870995518,1914.679421730766,-9.77445240105951
13,Netherlands,-22232922.976742428,4068.394677728455,-5.464790104669969
14,Norway,-18133308.817311384,4733.725442812691,-3.8306634037771556
15,Poland,-14692374.00807344,816.4497346380708,-17.995442199006305
16,Romania,-2480486.051152345,16.737877271590257,-148.19597556510672
17,Russian Federation,-16561856.668910163,2013.5488226059601,-8.225207396498883
18,Serbia,-3987249.515160177,54.20672532380094,-73.55636208132032
19,Slovakia,-3788723.8018891187,38.437241239074844,-98.56908768045369
20,Spain,-22001427.40672717,2715.1710990469073,-8.103145843902881
21,Sweden,-23729095.377439268,3157.130497668577,-7.5160324842328565
22,Switzerland,-14015262.166240588,863.3820363494488,-16.232978653922324
23,Thailand,-7440571.760632195,8905.675159501947,-0.8354865439588199
24,Turkey,-16700884.842262967,1796.8084324783135,-9.294749813271782
25,USA,133668588.9493041,30271.8177031278,4.415611585012054
26,United Kingdom,-16827662.483178094,4865.876662235148,-3.4583002511716527
27,Viet Nam,-17470931.160856742,3000.0,-5.82364372028558
