,country,total_netprofits,scrap,net_profit
0,Angola,-20134120.083269246,140.0,-143.81514345192318
1,Argentina,-23512199.2011585,4551.0,-5.166380839630521
2,Aruba,-7152417.857763432,3.0,-2384.1392859211437
3,Australia,18269989.126571417,13000.0,1.405383778967032
4,Belgium,-12413685.708441935,9000.0,-1.3792984120491039
5,Benin,-5911881.844424629,2.0,-2955.9409222123145
6,Bermuda,-5056338.668559494,2.0,-2528.169334279747
7,Bolivia (Plurinational State of),-30989398.3991584,2323.0,-13.340248988014809
8,Botswana,-27207315.99270826,502.99999999999994,-54.090091436795745
9,Brazil,8981565423.16904,1137900.0,7.8931060929510855
10,Burkina Faso,-30520553.185267862,1052.0,-29.011932685615836
11,C?te d'Ivoire,-24844657.34091595,328.0,-75.74590652718277
12,Cabo Verde,-9542641.180309668,9.999999999999998,-954.264118030967
13,Cameroon,-5227476.012607962,2.0,-2613.738006303981
14,Canada,891395449.2795328,133000.0,6.702221423154382
15,Chile,-31806065.96312897,1682.9999999999998,-18.89843491570349
16,China,21243182311.560112,4420362.782094416,4.805755400350842
17,Colombia,-24298274.243662734,4377.0,-5.551353494097038
18,Congo,-7155424.309689442,4.0,-1788.8560774223604
19,Costa Rica,-31658267.072306536,1313.9999999999998,-24.093049522303303
20,Czechia,-31192655.94896189,1000.0000000000001,-31.19265594896189
21,Dominican Rep.,-31164860.231941897,2232.0,-13.962750999973968
22,Ecuador,-31795595.308615997,1513.0,-21.014934110122933
23,El Salvador,-11210453.745706065,14.0,-800.7466961218618
24,Eswatini,-11861033.237204717,21.000000000000004,-564.8111065335579
25,Finland,-21899736.517890107,7000.0,-3.128533788270015
26,France,598441202.113986,100999.99999999999,5.92516041697016
27,Germany,1319062400.083833,199000.0,6.628454271778055
28,Ghana,-11950170.75044819,27.999999999999996,-426.7918125160068
29,Grenada,-18672475.058015525,87.0,-214.6261500921325
30,Guatemala,-25677570.577084053,4028.0,-6.37476925945483
31,Guinea,-8116106.198134429,5.999999999999999,-1352.6843663557383
32,Guyana,-30986692.327322386,2328.0,-13.31043484850618
33,Honduras,-27882405.165436037,489.0,-57.01923346714936
34,Hungary,855002369.6611671,133623.42508262297,6.398596422240308
35,India,770338935.8147303,103711.21456293474,7.427730347784791
36,Italy,666663754.2373532,110000.0,6.060579583975938
37,Jamaica,-8925483.330360498,7.000000000000001,-1275.0690471943567
38,Japan,2640025086.922371,357783.7857888597,7.37882819675998
39,Korea,15842758282.092756,2032961.87538255,7.7929441146610605
40,Lesotho,-22689540.879965197,222.99999999999997,-101.74682008953003
41,Mali,-19891802.4807534,133.0,-149.5624246673188
42,Mexico,-12882714.734413154,6757.999999999999,-1.9062910231448884
43,Mozambique,-19895165.829263065,154.0,-129.1893885017082
44,Namibia,-29735304.216805305,850.0000000000001,-34.98271084330035
45,Netherlands,131117398.58410513,34000.0,3.856394076003092
46,Nicaragua,-31651666.73036573,1306.0,-24.23557942600745
47,Niger,-27228352.637785867,505.0,-53.91752997581359
48,Nigeria,297800879.68102115,52039.0,5.722648007859896
49,Norway,13514073.727976821,13282.69629826304,1.0174194624734467
50,Panama,-10996247.967285503,13.0,-845.8652282527311
51,Paraguay,-29884003.4942066,741.0000000000001,-40.32928946586585
52,Peru,-18164610.053820115,5705.999999999999,-3.1834227223659513
53,Poland,468255063.6425889,80000.0,5.8531882955323615
54,Romania,-31552126.915047124,1000.0000000000002,-31.552126915047115
55,Russian Federation,55680315.979173236,14819.775787625487,3.7571631836472386
56,Saint Lucia,-13177949.673810232,24.0,-549.0812364087598
57,Senegal,-20438083.868605185,5292.0,-3.862071781671426
58,Serbia,-25526647.608088158,535.5410337205974,-47.66515729102082
59,Slovakia,-31331264.47154066,1000.0,-31.33126447154066
60,South Africa,-25223115.951572184,350.00000000000006,-72.06604557592051
61,Spain,813447508.910288,128000.00000000003,6.355058663361623
62,Sweden,1489851017.4882784,232560.8086072744,6.4062858501846325
63,Switzerland,78392527.08422172,24903.164225465967,3.14789423442253
64,Thailand,60719712.993764475,15482.579915695202,3.9218084663145127
65,Togo,-26679227.66727646,456.0,-58.50707821771154
66,Trinidad and Tobago,-30488464.12091097,859.0,-35.492973365437685
67,Turkey,348356.00275116134,10000.0,0.03483560027511613
68,USA,5752263954.041086,738000.0,7.794395601681688
69,United Kingdom,1196220233.6561592,175000.0,6.835544192320909
70,Uruguay,-26655580.886203595,378.0,-70.51740975186135
71,Viet Nam,-12255158.16476483,6000.0,-2.0425263607941386
72,Zambia,-21538791.828023292,241.00000000000003,-89.37258019926675
73,Zimbabwe,-11147093.325540133,17.0,-655.711372090596
