,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,-551226.3930704757,baseline,baseline
2,Afghanistan,NMC111,Hydro,0.0,baseline,baseline
3,Afghanistan,NMC523,Hydro,-1610209.3780237597,baseline,baseline
4,Afghanistan,NMC622,Hydro,0.0,baseline,baseline
5,Afghanistan,NMC811,Hydro,0.0,baseline,baseline
6,Albania,LFP,Hydro,-1873.9882105658855,baseline,baseline
7,Albania,NCA,Hydro,-36.35579264232739,baseline,baseline
8,Albania,NMC111,Hydro,-56.77441400234562,baseline,baseline
9,Albania,NMC523,Hydro,-52.57265950138532,baseline,baseline
10,Albania,NMC622,Hydro,-87.14182194794161,baseline,baseline
11,Albania,NMC811,Hydro,-121.87162837348305,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-60.3731567549131,baseline,baseline
14,Algeria,NMC111,Hydro,-164.08741258147722,baseline,baseline
15,Algeria,NMC523,Hydro,-147.50931470500805,baseline,baseline
16,Algeria,NMC622,Hydro,-247.6031478922797,baseline,baseline
17,Algeria,NMC811,Hydro,-294.6109689330784,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-1479.9879077333596,baseline,baseline
20,Andorra,NMC111,Hydro,-3445.952466610018,baseline,baseline
21,Andorra,NMC523,Hydro,-3203.585100652989,baseline,baseline
22,Andorra,NMC622,Hydro,-5124.943887591021,baseline,baseline
23,Andorra,NMC811,Hydro,-6009.076349754387,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-234.10753945323995,baseline,baseline
26,Angola,NMC111,Hydro,-604.7722433816807,baseline,baseline
27,Angola,NMC523,Hydro,-542.4559926016461,baseline,baseline
28,Angola,NMC622,Hydro,-895.9645326965315,baseline,baseline
29,Angola,NMC811,Hydro,-1071.2374434887413,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-12.946143807857164,baseline,baseline
32,Argentina,NMC111,Hydro,-46.87756786609902,baseline,baseline
33,Argentina,NMC523,Hydro,-41.49913858256691,baseline,baseline
34,Argentina,NMC622,Hydro,-73.22264024328875,baseline,baseline
35,Argentina,NMC811,Hydro,-88.41236404666797,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,-2588.510157849908,baseline,baseline
38,Armenia,NMC111,Hydro,-4392.151492656854,baseline,baseline
39,Armenia,NMC523,Hydro,-5469.572834903572,baseline,baseline
40,Armenia,NMC622,Hydro,-9769.344784124587,baseline,baseline
41,Armenia,NMC811,Hydro,-13019.333163996198,baseline,baseline
42,Aruba,LFP,Hydro,0.0,baseline,baseline
43,Aruba,NCA,Hydro,-4109.130564597673,baseline,baseline
44,Aruba,NMC111,Hydro,-7433.057149350758,baseline,baseline
45,Aruba,NMC523,Hydro,-8772.674653684273,baseline,baseline
46,Aruba,NMC622,Hydro,-15321.76641317196,baseline,baseline
47,Aruba,NMC811,Hydro,-39241.345297467196,baseline,baseline
48,Australia,LFP,Hydro,0.0,baseline,baseline
49,Australia,NCA,Hydro,8.665924913017507,baseline,baseline
50,Australia,NMC111,Hydro,8.717816708823863,baseline,baseline
51,Australia,NMC523,Hydro,8.048191541905242,baseline,baseline
52,Australia,NMC622,Hydro,8.843999899295772,baseline,baseline
53,Australia,NMC811,Hydro,8.789117299903282,baseline,baseline
54,Austria,LFP,Hydro,-191.30976792253855,baseline,baseline
55,Austria,NCA,Hydro,3.6370742763081796,baseline,baseline
56,Austria,NMC111,Hydro,1.2473470574001049,baseline,baseline
57,Austria,NMC523,Hydro,1.1446970519259438,baseline,baseline
58,Austria,NMC622,Hydro,-1.9520730787809937,baseline,baseline
59,Austria,NMC811,Hydro,-5.640195608354888,baseline,baseline
60,Azerbaijan,LFP,Hydro,0.0,baseline,baseline
61,Azerbaijan,NCA,Hydro,-44.62900728316722,baseline,baseline
62,Azerbaijan,NMC111,Hydro,-123.50600339978197,baseline,baseline
63,Azerbaijan,NMC523,Hydro,-106.86338596536676,baseline,baseline
64,Azerbaijan,NMC622,Hydro,-174.55914048948867,baseline,baseline
65,Azerbaijan,NMC811,Hydro,-204.97236783154887,baseline,baseline
66,Bahamas,LFP,Hydro,0.0,baseline,baseline
67,Bahamas,NCA,Hydro,-108318.68359746267,baseline,baseline
68,Bahamas,NMC111,Hydro,0.0,baseline,baseline
69,Bahamas,NMC523,Hydro,0.0,baseline,baseline
70,Bahamas,NMC622,Hydro,0.0,baseline,baseline
71,Bahamas,NMC811,Hydro,0.0,baseline,baseline
72,Bahrain,LFP,Hydro,0.0,baseline,baseline
73,Bahrain,NCA,Hydro,-2801.65429873068,baseline,baseline
74,Bahrain,NMC111,Hydro,-3901.681743594552,baseline,baseline
75,Bahrain,NMC523,Hydro,-5519.03977620764,baseline,baseline
76,Bahrain,NMC622,Hydro,-11283.694431649381,baseline,baseline
77,Bahrain,NMC811,Hydro,-48089.2362683737,baseline,baseline
78,Bangladesh,LFP,Hydro,0.0,baseline,baseline
79,Bangladesh,NCA,Hydro,-16970.09036938234,baseline,baseline
80,Bangladesh,NMC111,Hydro,-50780.5400009489,baseline,baseline
81,Bangladesh,NMC523,Hydro,-54570.28451185811,baseline,baseline
82,Bangladesh,NMC622,Hydro,-107156.18567075039,baseline,baseline
83,Bangladesh,NMC811,Hydro,-132362.40294217615,baseline,baseline
84,Barbados,LFP,Hydro,0.0,baseline,baseline
85,Barbados,NCA,Hydro,-11548.636259576078,baseline,baseline
86,Barbados,NMC111,Hydro,-30680.62736713534,baseline,baseline
87,Barbados,NMC523,Hydro,-26320.49543264728,baseline,baseline
88,Barbados,NMC622,Hydro,-43398.23480234455,baseline,baseline
89,Barbados,NMC811,Hydro,-52738.174601084196,baseline,baseline
90,Belarus,LFP,Hydro,0.0,baseline,baseline
91,Belarus,NCA,Hydro,-17.430158132603808,baseline,baseline
