,country,type,recycling_m,scrap,unit_cost,net_profit
0,Afghanistan,LFP,Hydro,0.0,0.0,0.0
1,Afghanistan,NCA,Hydro,0.0096014323729588,551234.8390255868,-551226.3930704757
2,Afghanistan,NMC111,Hydro,0.0,0.0,0.0
3,Afghanistan,NMC523,Hydro,0.003020170345925,1610216.8971507386,-1610209.3780237597
4,Afghanistan,NMC622,Hydro,0.0,0.0,0.0
5,Afghanistan,NMC811,Hydro,0.0,0.0,0.0
6,Albania,LFP,Hydro,0.5359192902796858,1875.5512385853935,-1873.9882105658855
7,Albania,NCA,Hydro,161.9122233962809,44.772253866978296,-36.35579264232739
8,Albania,NMC111,Hydro,91.90399566986616,64.84332667299618,-56.77441400234562
9,Albania,NMC523,Hydro,103.3258471025286,60.06087120509272,-52.57265950138532
10,Albania,NMC622,Hydro,51.18947362507672,95.08023340147098,-87.14182194794161
11,Albania,NMC811,Hydro,31.878383494813477,129.60287247788017,-121.87162837348305
12,Algeria,LFP,Hydro,0.0,0.0,0.0
13,Algeria,NCA,Hydro,95.6235251598404,68.8191118661331,-60.3731567549131
14,Algeria,NMC111,Hydro,25.745054292755647,172.18798013689923,-164.08741258147722
15,Algeria,NMC523,Hydro,29.917490888411763,155.02844168386164,-147.50931470500805
16,Algeria,NMC622,Hydro,14.631859013954802,255.57221347822852,-247.6031478922797
17,Algeria,NMC811,Hydro,11.503045584640788,302.3718639955872,-294.6109689330784
18,Andorra,LFP,Hydro,0.0,0.0,0.0
19,Andorra,NCA,Hydro,0.7631457837415714,1488.4338628445796,-1479.9879077333596
20,Andorra,NMC111,Hydro,0.2106760758145019,3454.05303416544,-3445.952466610018
21,Andorra,NMC523,Hydro,0.2355292656696123,3211.1042276318426,-3203.585100652989
22,Andorra,NMC622,Hydro,0.1149683320311358,5132.9129531769695,-5124.943887591021
23,Andorra,NMC811,Hydro,0.0901721260532812,6016.837244816896,-6009.076349754387
24,Angola,LFP,Hydro,0.0,0.0,0.0
25,Angola,NCA,Hydro,15.768375353547317,242.55349456445995,-234.10753945323995
26,Angola,NMC111,Hydro,4.186083979746947,612.8728109371027,-604.7722433816807
27,Angola,NMC523,Hydro,4.8875779389407805,549.9751195804997,-542.4559926016461
28,Angola,NMC622,Hydro,2.4007149330394437,903.9335982824803,-895.9645326965315
29,Angola,NMC811,Hydro,1.8635288307603552,1078.99833855125,-1071.2374434887413
30,Argentina,LFP,Hydro,0.0,0.0,0.0
31,Argentina,NCA,Hydro,511.54398716451806,21.384259467978804,-12.946143807857164
32,Argentina,NMC111,Hydro,135.7953252794751,54.969721578855406,-46.87756786609902
33,Argentina,NMC523,Hydro,159.54987678743126,49.01004830639265,-41.49913858256691
34,Argentina,NMC622,Hydro,78.5225073612572,81.1835579857344,-73.22264024328875
35,Argentina,NMC811,Hydro,61.89736587874337,96.16537790858995,-88.41236404666797
36,Armenia,LFP,Hydro,0.0,0.0,0.0
37,Armenia,NCA,Hydro,0.3660011577753601,2596.956112961128,-2588.510157849908
38,Armenia,NMC111,Hydro,0.1654645208372229,4400.252060212276,-4392.151492656854
39,Armenia,NMC523,Hydro,0.1190073700398161,5477.0919618824255,-5469.572834903572
40,Armenia,NMC622,Hydro,0.0497378427932048,9777.313849710536,-9769.344784124587
41,Armenia,NMC811,Hydro,0.0322894220965892,13027.094059058707,-13019.333163996198
42,Aruba,LFP,Hydro,0.0,0.0,0.0
43,Aruba,NCA,Hydro,0.3159454797736708,4117.576519708893,-4109.130564597673
44,Aruba,NMC111,Hydro,0.1375900727122454,7441.157716906179,-7433.057149350758
45,Aruba,NMC523,Hydro,0.1090523577539001,8780.193780663127,-8772.674653684273
46,Aruba,NMC622,Hydro,0.0498467718374476,15329.735478757908,-15321.76641317196
47,Aruba,NMC811,Hydro,0.0133068434462811,39249.1061925297,-39241.345297467196
48,Australia,LFP,Hydro,0.0,0.0,0.0
49,Australia,NCA,Hydro,11840.707119262952,-0.2692421092354982,8.665924913017507
50,Australia,NMC111,Hydro,3002.7075065118675,-0.6701316112874682,8.717816708823863
51,Australia,NMC523,Hydro,3724.7870573395553,-0.5807114335976928,8.048191541905242
52,Australia,NMC622,Hydro,1845.3649006257003,-0.9261449204426704,8.843999899295772
53,Australia,NMC811,Hydro,1468.9725904214015,-1.0777569475957627,8.789117299903282
54,Austria,LFP,Hydro,15.894150542253218,192.8445221704031,-191.30976792253855
55,Austria,NCA,Hydro,5351.811552595752,4.70007178865584,3.6370742763081796
56,Austria,NMC111,Hydro,3044.973719529601,6.736439082549399,1.2473470574001049
57,Austria,NMC523,Hydro,3415.4799900565777,6.260377084298066,1.1446970519259438
58,Austria,NMC622,Hydro,1690.3294953227205,9.808049231618,-1.9520730787809937
59,Austria,NMC811,Hydro,1049.9506993215075,13.2917021552081,-5.640195608354888
60,Azerbaijan,LFP,Hydro,0.0,0.0,0.0
61,Azerbaijan,NCA,Hydro,127.97556508732976,53.07496239438722,-44.62900728316722
62,Azerbaijan,NMC111,Hydro,32.612083180128444,131.60657095520398,-123.50600339978197
63,Azerbaijan,NMC523,Hydro,40.28006138016596,114.38251294422037,-106.86338596536676
64,Azerbaijan,NMC622,Hydro,19.930560523305964,182.52820607543748,-174.55914048948867
65,Azerbaijan,NMC811,Hydro,15.82690589842635,212.73326289405767,-204.97236783154887
66,Bahamas,LFP,Hydro,0.0,0.0,0.0
67,Bahamas,NCA,Hydro,0.0031966868836712,108327.1295525739,-108318.68359746267
68,Bahamas,NMC111,Hydro,0.0,0.0,0.0
69,Bahamas,NMC523,Hydro,0.0,0.0,0.0
70,Bahamas,NMC622,Hydro,0.0,0.0,0.0
71,Bahamas,NMC811,Hydro,0.0,0.0,0.0
72,Bahrain,LFP,Hydro,0.0,0.0,0.0
73,Bahrain,NCA,Hydro,0.3250187760443142,2810.1002538418998,-2801.65429873068
74,Bahrain,NMC111,Hydro,0.197685275626563,3909.782311149974,-3901.681743594552
75,Bahrain,NMC523,Hydro,0.1174073404151545,5526.558903186494,-5519.03977620764
76,Bahrain,NMC622,Hydro,0.0400438489047576,11291.66349723533,-11283.694431649381
77,Bahrain,NMC811,Hydro,0.0045189565801263,48096.99716343621,-48089.2362683737
78,Bangladesh,LFP,Hydro,0.0,0.0,0.0
79,Bangladesh,NCA,Hydro,0.4103046374034712,16978.536324493558,-16970.09036938234
80,Bangladesh,NMC111,Hydro,0.1257964896161616,50788.64056850432,-50780.5400009489
81,Bangladesh,NMC523,Hydro,0.1163996796407371,54577.803638836966,-54570.28451185811
82,Bangladesh,NMC622,Hydro,0.0562059280763877,107164.15473633634,-107156.18567075039
83,Bangladesh,NMC811,Hydro,0.0447505392441352,132370.16383723865,-132362.40294217615
84,Barbados,LFP,Hydro,0.0,0.0,0.0
85,Barbados,NCA,Hydro,0.0741282376146993,11557.082214687298,-11548.636259576078
86,Barbados,NMC111,Hydro,0.0188007985458408,30688.727934690764,-30680.62736713534
87,Barbados,NMC523,Hydro,0.0233173443409054,26328.01455962613,-26320.49543264728
88,Barbados,NMC622,Hydro,0.0115519555448749,43406.203867930504,-43398.23480234455
89,Barbados,NMC811,Hydro,0.0087853578416325,52745.9354961467,-52738.174601084196
90,Belarus,LFP,Hydro,0.0,0.0,0.0
91,Belarus,NCA,Hydro,385.4872719850447,25.87611324382381,-17.430158132603808
92,Belarus,NMC111,Hydro,98.1785279341088,66.64457147120314,-58.54400391578113
93,Belarus,NMC523,Hydro,121.2593259134318,57.58863318104482,-50.06950620219122
94,Belarus,NMC622,Hydro,60.0147707202622,93.67454444413806,-85.70547885818927
95,Belarus,NMC811,Hydro,47.6773251301403,109.83847484052754,-102.07757977801874
96,Belgium,LFP,Hydro,21.5983682391973,11.743842644425413,-10.219457606327996
97,Belgium,NCA,Hydro,7351.5115525617475,0.26180703462372623,8.04625074530786
98,Belgium,NMC111,Hydro,4178.983806602308,0.3784574662811573,7.5741091085987
99,Belgium,NMC523,Hydro,4695.24592388935,0.35076323763613626,7.023820771991564
100,Belgium,NMC622,Hydro,2324.824835429542,0.5548411897198786,7.270902387998575
101,Belgium,NMC811,Hydro,1445.107082178361,0.7566261669764645,6.865637183358154
102,Benin,LFP,Hydro,0.0,0.0,0.0
103,Benin,NCA,Hydro,193.4675693207827,42.054204529823444,-33.60824941860344
104,Benin,NMC111,Hydro,49.07321815863779,109.69835006904277,-101.59778251362077
105,Benin,NMC523,Hydro,60.85693771560646,94.37896699101861,-86.85984001216501
106,Benin,NMC622,Hydro,30.14914714522465,154.1949310872948,-146.225865501346
107,Benin,NMC811,Hydro,23.99172583515132,180.88908048968608,-173.12818542717727
108,Bermuda,LFP,Hydro,0.0,0.0,0.0
109,Bermuda,NCA,Hydro,0.2056258588117731,4467.557008985676,-4459.111053874455
110,Bermuda,NMC111,Hydro,0.1235567029166313,6329.844216170005,-6321.743648614583
111,Bermuda,NMC523,Hydro,0.0874322194931688,8019.291217055821,-8011.772090076967
112,Bermuda,NMC622,Hydro,0.0289021848777904,17099.909305466,-17091.940239880052
113,Bermuda,NMC811,Hydro,0.0042523413734907,63436.99293179826,-63429.23203673575
114,Bolivia (Plurinational State of),LFP,Hydro,0.0,0.0,0.0
115,Bolivia (Plurinational State of),NCA,Hydro,260.33071438816364,34.5878339617172,-26.1418788504972
116,Bolivia (Plurinational State of),NMC111,Hydro,66.39484312693709,91.48164653546999,-83.38107898004799
117,Bolivia (Plurinational State of),NMC523,Hydro,81.78472009169951,78.86491385959451,-71.3457868807409
118,Bolivia (Plurinational State of),NMC622,Hydro,40.47335624686164,130.12441100463664,-122.15534541868784
119,Bolivia (Plurinational State of),NMC811,Hydro,32.10879156963458,153.43795332767363,-145.67705826516482
120,Bosnia Herzegovina,LFP,Hydro,0.0,0.0,0.0
121,Bosnia Herzegovina,NCA,Hydro,27.973354618089274,141.1666613582718,-132.7207062470518
122,Bosnia Herzegovina,NMC111,Hydro,7.152595120201553,344.4319754631206,-336.3314079076986
123,Bosnia Herzegovina,NMC523,Hydro,8.778378260506434,301.24981860450043,-293.73069162564684
124,Bosnia Herzegovina,NMC622,Hydro,4.342579425913497,477.3564728467809,-469.3874072608321
125,Bosnia Herzegovina,NMC811,Hydro,3.4456567651025627,555.3378654447796,-547.5769703822708
126,Botswana,LFP,Hydro,0.0,0.0,0.0
127,Botswana,NCA,Hydro,56.51551985673812,99.38941616577235,-90.94346105455234
128,Botswana,NMC111,Hydro,14.501390869349164,257.17711778207035,-249.07655022664835
129,Botswana,NMC523,Hydro,17.817924261756463,222.69772491567218,-215.1785979368186
130,Botswana,NMC622,Hydro,8.798930776565111,364.6562437438129,-356.68717815786414
131,Botswana,NMC811,Hydro,6.9541058175353605,429.83842668178266,-422.0775316192739
132,Brazil,LFP,Hydro,0.0,0.0,0.0
133,Brazil,NCA,Hydro,282151.1611855947,-0.0027122279622104895,8.448667339182212
134,Brazil,NMC111,Hydro,71560.4080606984,-0.007202081823510509,8.107769637245513
135,Brazil,NMC523,Hydro,88751.84882945454,-0.006178684008539215,7.52530566286214
136,Brazil,NMC622,Hydro,43969.76312279712,-0.01018660513359504,7.979252191082394
137,Brazil,NMC811,Hydro,35008.4082582496,-0.011980929220133052,7.772875991728933
138,Brunei Darussalam,LFP,Hydro,0.0,0.0,0.0
139,Brunei Darussalam,NCA,Hydro,3.4052767408161686,2395.6483495469506,-2387.2023944357306
140,Brunei Darussalam,NMC111,Hydro,0.8817805216166874,8386.974336989239,-8378.873769433816
141,Brunei Darussalam,NMC523,Hydro,1.0668426239398812,7028.676886557905,-7021.157759579051
142,Brunei Darussalam,NMC622,Hydro,0.5264917547246443,13530.405879105752,-13522.436813519804
143,Brunei Darussalam,NMC811,Hydro,0.4169597817734626,16797.805959415702,-16790.045064353195
144,Bulgaria,LFP,Hydro,2.339994321093931,883.6043710076227,-882.0308291920508
145,Bulgaria,NCA,Hydro,707.6812264460857,16.998448603158632,-8.55249349193863
146,Bulgaria,NMC111,Hydro,401.6918479831137,25.149501249239083,-17.048933693817084
147,Bulgaria,NMC523,Hydro,451.61369063811225,23.192082090448366,-15.672955111594765
148,Bulgaria,NMC622,Hydro,223.73736657889137,37.698860121563136,-29.72979453561434
149,Bulgaria,NMC811,Hydro,139.3327618362118,52.31194501991462,-44.551049957405816
150,Burkina Faso,LFP,Hydro,0.0,0.0,0.0
151,Burkina Faso,NCA,Hydro,117.69463692341044,59.52127040809623,-51.07531529687623
152,Burkina Faso,NMC111,Hydro,29.967328114786937,154.84820092063123,-146.74763336520923
153,Burkina Faso,NMC523,Hydro,37.03646913536853,133.54218738267951,-126.02306040382591
154,Burkina Faso,NMC622,Hydro,18.330155308078748,218.3296698338349,-210.3606042478861
155,Burkina Faso,NMC811,Hydro,14.57837779324594,256.22714096415376,-248.46624590164495
156,Burundi,LFP,Hydro,0.0,0.0,0.0
157,Burundi,NCA,Hydro,38.46971786789616,130.0450150557535,-121.59905994453351
158,Burundi,NMC111,Hydro,9.978330101798802,333.96666292963704,-325.86609537421504
159,Burundi,NMC523,Hydro,12.199351678198877,290.20321867385115,-282.68409169499756
160,Burundi,NMC622,Hydro,5.998236410496803,476.6375306000092,-468.6684650140604
161,Burundi,NMC811,Hydro,4.748998776307326,561.1431802863729,-553.3822852238641
162,C?te d'Ivoire,LFP,Hydro,0.0,0.0,0.0
163,C?te d'Ivoire,NCA,Hydro,36.84599593099774,134.0243035859657,-125.5783484747457
164,C?te d'Ivoire,NMC111,Hydro,9.637802194089216,342.1706229036209,-334.0700553481989
165,C?te d'Ivoire,NMC523,Hydro,11.534611354918022,301.79328735344217,-294.2741603745886
166,C?te d'Ivoire,NMC622,Hydro,5.680244424181073,495.13343871857643,-487.16437313262765
167,C?te d'Ivoire,NMC811,Hydro,4.489083331669685,583.6578676099684,-575.8969725474597
168,Cabo Verde,LFP,Hydro,0.0,0.0,0.0
169,Cabo Verde,NCA,Hydro,1.1326050201946218,1528.1549727556264,-1519.7090176444065
170,Cabo Verde,NMC111,Hydro,0.2893191443115332,3966.594028108483,-3958.493460553061
171,Cabo Verde,NMC523,Hydro,0.356789263033356,3426.035953485076,-3418.516826506222
172,Cabo Verde,NMC622,Hydro,0.1763664732172624,5606.066347190846,-5598.097281604897
173,Cabo Verde,NMC811,Hydro,0.1398118430994635,6594.16278997752,-6586.401894915011
174,Cambodia,LFP,Hydro,0.0,0.0,0.0
175,Cambodia,NCA,Hydro,156.77338029228696,68.71791347760808,-60.27195836638808
176,Cambodia,NMC111,Hydro,39.87475374763233,244.60734327900835,-236.50677572358634
177,Cambodia,NMC523,Hydro,49.34436126571364,200.74729136211357,-193.22816438325998
178,Cambodia,NMC622,Hydro,24.42460582303234,385.37402255959984,-377.40495697365105
179,Cambodia,NMC811,Hydro,19.393673647839304,477.2833607110049,-469.5224656484961
180,Cameroon,LFP,Hydro,0.0,0.0,0.0
181,Cameroon,NCA,Hydro,0.2108637091749668,4948.026494070954,-4939.5805389597335
182,Cameroon,NMC111,Hydro,0.1501274033315746,6274.106241537263,-6266.005673981841
183,Cameroon,NMC523,Hydro,0.0489118495006651,13739.078806853438,-13731.559679874585
184,Cameroon,NMC622,Hydro,0.014340160880446,32387.9730028006,-32380.003937214653
185,Cameroon,NMC811,Hydro,0.0,0.0,0.0
186,Canada,LFP,Hydro,0.0,0.0,0.0
187,Canada,NCA,Hydro,59294.43945489024,3.29952824979119,5.013830818696229
188,Canada,NMC111,Hydro,15036.473538203543,8.469689407729723,-0.5114331222726616
189,Canada,NMC523,Hydro,18652.365021488084,7.304055344691706,0.07608543664015799
190,Canada,NMC622,Hydro,9240.202724763934,11.834853205624087,-4.003599794503265
191,Canada,NMC811,Hydro,7354.621719737109,13.844209117507795,-6.216616246272679
192,Cayman Isds,LFP,Hydro,0.0,0.0,0.0
193,Cayman Isds,NCA,Hydro,0.0,0.0,0.0
194,Cayman Isds,NMC111,Hydro,0.0,0.0,0.0
195,Cayman Isds,NMC523,Hydro,0.0,0.0,0.0
196,Cayman Isds,NMC622,Hydro,0.0,0.0,0.0
197,Cayman Isds,NMC811,Hydro,0.0,0.0,0.0
198,Chile,LFP,Hydro,0.0,0.0,0.0
199,Chile,NCA,Hydro,188.1049987164651,43.58976032379615,-35.155052671901146
200,Chile,NMC111,Hydro,47.74601258697242,115.68316944464124,-107.59467344269423
201,Chile,NMC523,Hydro,59.17752021380468,99.29124448835235,-91.78390701370374
202,Chile,NMC622,Hydro,29.31110556110388,163.72558013002026,-155.76820446180145
203,Chile,NMC811,Hydro,23.32383494961189,192.64417171265754,-184.89458400852374
204,China,LFP,Hydro,1421038.684453309,0.014883466773879734,1.5485761879532025
205,China,NCA,Hydro,93085.84527322985,0.18554349874834616,8.23212857307076
206,China,NMC111,Hydro,458653.1037276017,0.04239580305254591,8.02781643276367
207,China,NMC523,Hydro,133396.5203515166,0.13298389096263832,7.356497013847744
208,China,NMC622,Hydro,530191.4605452954,0.03707260789121887,7.902597325742046
209,China,NMC811,Hydro,284305.96707402694,0.06600608385199826,7.666455316155855
210,Colombia,LFP,Hydro,0.0,0.0,0.0
211,Colombia,NCA,Hydro,491.32503154085407,22.007047239770326,-13.576115465120974
212,Colombia,NMC111,Hydro,126.55736388600675,57.7969024074877,-49.712458938896795
213,Colombia,NMC523,Hydro,153.98752044293315,50.2638265346935,-42.760446906824235
214,Colombia,NMC622,Hydro,76.07457407441586,83.03466426343245,-75.08121300988232
215,Colombia,NMC811,Hydro,60.27924987346522,97.99596617154327,-90.2501744533262
216,Comoros,LFP,Hydro,0.0,0.0,0.0
217,Comoros,NCA,Hydro,0.455639260560672,2887.7536988783763,-2879.3077437671564
218,Comoros,NMC111,Hydro,0.115565854595042,7533.041650562498,-7524.9410830070765
219,Comoros,NMC523,Hydro,0.1433041943462022,6481.429267322546,-6473.910140343693
220,Comoros,NMC622,Hydro,0.0709962360599603,10589.065515529046,-10581.096449943097
221,Comoros,NMC811,Hydro,0.0564110383937578,12435.394312961174,-12427.633417898665
222,Congo,LFP,Hydro,0.0,0.0,0.0
223,Congo,NCA,Hydro,0.4560462901080722,2885.95208163125,-2877.50612652003
224,Congo,NMC111,Hydro,0.211440121956824,4938.594932037986,-4930.494364482564
225,Congo,NMC523,Hydro,0.1353124511067254,6746.6573057686155,-6739.138178789762
226,Congo,NMC622,Hydro,0.0554192595323223,12590.517996907502,-12582.548931321553
227,Congo,NMC811,Hydro,0.0345641797654082,17512.418673257464,-17504.657778194956
228,Costa Rica,LFP,Hydro,0.0,0.0,0.0
229,Costa Rica,NCA,Hydro,147.2752891698144,51.88406926938943,-43.43811415816943
230,Costa Rica,NMC111,Hydro,37.98389356184829,136.13962073927686,-128.03905318385486
231,Costa Rica,NMC523,Hydro,46.29406445776275,118.25444739433985,-110.73532041548624
