,country,total_costs,scrap,unit_cost
0,Argentina,85568053.86403932,15049.890379330483,5.68562638712362
1,Australia,182111642.6453103,117278.0102716595,1.5528200233229743
2,Belgium,152233343.60328957,50601.3751332361,3.008482342672529
3,Brazil,347747382.90261424,1954608.4212684326,0.17791153415626104
4,Canada,358272103.91810006,1309621.4367559485,0.2735692115773339
5,China,131518540.05831008,18957823.429714564,0.006937428262580367
6,Czechia,102423570.32944912,16415.445442857683,6.239463356994271
7,Finland,161298297.94777858,54399.520106584685,2.965068398245935
8,France,290618065.74670774,273413.86635561544,1.0629236535089106
9,Germany,313830841.23880774,335825.53486492235,0.9345055948918195
10,Hungary,246947835.2730116,219175.26261764136,1.126713992827833
11,India,120697256.85168415,20028849.700761992,0.006026170182259256
12,Italy,257010511.89083993,216624.97840944777,1.1864306405379463
13,Japan,211081503.63233185,2785376.002806598,0.07578205004266646
14,Korea,273241083.5070385,11265004.403795041,0.024255745822432784
15,Netherlands,182537485.80564195,75590.33652850085,2.4148256799573495
16,Norway,262350003.6831941,213429.84662324178,1.22920954043653
17,Paraguay,67987050.13869244,6776.717901646028,10.03244507524487
18,Poland,215422500.6118174,147207.2385767068,1.4633961121386363
19,Romania,101513627.59678331,16415.445442857683,6.18403124972473
20,Russian Federation,87780546.92095995,177412.75642975504,0.4947814840795614
21,Serbia,71347606.516098,7157.7400196362405,9.967895777209844
22,Slovakia,102159210.40107656,16415.445442857683,6.223359016159124
23,Spain,233972714.4799538,171753.9139481178,1.3622555032465264
24,Sweden,281970496.4168762,249789.1298432627,1.1288341353917468
25,Switzerland,232617608.7556489,140729.6957943006,1.6529390434813236
26,Thailand,80824146.35010019,278471.2749555673,0.2902423108559274
27,Turkey,204146631.0507335,164154.4544285768,1.24362529034847
28,USA,656304555.7963394,9844333.884872336,0.06666825439605155
29,United Kingdom,258230068.35410595,269994.7119681584,0.9564263924715686
30,Uruguay,52111432.49028523,2692.7941394350255,19.35217836637847
31,Viet Nam,74993989.55146427,98492.67265714609,0.7614169412634283
