,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Hydro,0.0
11,Afghanistan,NCA,Hydro,0.0
7,Afghanistan,NMC111,Hydro,0.0
10,Afghanistan,NMC523,Hydro,0.0
8,Afghanistan,NMC622,Hydro,0.0
9,Afghanistan,NMC811,Hydro,0.0
18,Albania,LFP,Hydro,-116.97773032924258
23,Albania,NCA,Hydro,5.853494847408878
19,Albania,NMC111,Hydro,4.356927175412634
22,Albania,NMC523,Hydro,4.050046963457854
20,Albania,NMC622,Hydro,2.495615216031608
21,Albania,NMC811,Hydro,0.3124117997757161
264,Algeria,LFP,Hydro,0.0
269,Algeria,NCA,Hydro,-6.246811773824682
265,Algeria,NMC111,Hydro,-30.133237456806675
268,Algeria,NMC523,Hydro,-25.505020165071272
266,Algeria,NMC622,Hydro,-45.99342256783957
267,Algeria,NMC811,Hydro,-55.54031855274816
24,Andorra,LFP,Hydro,0.0
29,Andorra,NCA,Hydro,-447.3834566527145
25,Andorra,NMC111,Hydro,-1103.1879646306124
28,Andorra,NMC523,Hydro,-967.7236327601307
26,Andorra,NMC622,Hydro,-1536.1294416253065
27,Andorra,NMC811,Hydro,-1784.0842577926596
12,Angola,LFP,Hydro,0.0
17,Angola,NCA,Hydro,-18.702285937559658
13,Angola,NMC111,Hydro,-62.714663951095105
16,Angola,NMC523,Hydro,-53.449483696914065
14,Angola,NMC622,Hydro,-91.627379750552
15,Angola,NMC811,Hydro,-108.92525950756364
36,Argentina,LFP,Hydro,0.0
41,Argentina,NCA,Hydro,3.599799570576083
37,Argentina,NMC111,Hydro,-4.751962845367154
40,Argentina,NMC523,Hydro,-3.5258450437427284
38,Argentina,NMC622,Hydro,-10.205960697314435
39,Argentina,NMC811,Hydro,-13.560298857160129
42,Armenia,LFP,Hydro,0.0
47,Armenia,NCA,Hydro,-385.9802025959533
43,Armenia,NMC111,Hydro,-1775.603500664544
46,Armenia,NMC523,Hydro,-824.6631106714586
44,Armenia,NMC622,Hydro,-1303.3504712201143
45,Armenia,NMC811,Hydro,-1553.0937239446853
0,Aruba,LFP,Hydro,0.0
5,Aruba,NCA,Hydro,-482.7515652843239
1,Aruba,NMC111,Hydro,-2723.971450446131
4,Aruba,NMC523,Hydro,-1147.6657954537645
2,Aruba,NMC622,Hydro,-1770.2617595426018
3,Aruba,NMC811,Hydro,-1933.259129979164
48,Australia,LFP,Hydro,0.0
53,Australia,NCA,Hydro,7.035727564746697
49,Australia,NMC111,Hydro,4.659763037899547
52,Australia,NMC523,Hydro,4.531847431402391
50,Australia,NMC622,Hydro,3.236293681910584
51,Australia,NMC811,Hydro,2.265610204713588
54,Austria,LFP,Hydro,-163.27850811138723
59,Austria,NCA,Hydro,4.399228279764249
55,Austria,NMC111,Hydro,2.323801694616875
58,Austria,NMC523,Hydro,2.157825170804108
56,Austria,NMC622,Hydro,-0.3535997511924628
57,Austria,NMC811,Hydro,-3.4367877224260512
60,Azerbaijan,LFP,Hydro,0.0
65,Azerbaijan,NCA,Hydro,3.6062084818989417
61,Azerbaijan,NMC111,Hydro,-3.9409333865975427
64,Azerbaijan,NMC523,Hydro,-2.915920983082451
62,Azerbaijan,NMC622,Hydro,-8.667773806881454
63,Azerbaijan,NMC811,Hydro,-11.592456346150259
108,Bahamas,LFP,Hydro,0.0
113,Bahamas,NCA,Hydro,-35618.732277460265
109,Bahamas,NMC111,Hydro,-93119.59740271285
112,Bahamas,NMC523,Hydro,-82664.15851405979
110,Bahamas,NMC622,Hydro,0.0
111,Bahamas,NMC811,Hydro,0.0
102,Bahrain,LFP,Hydro,0.0
107,Bahrain,NCA,Hydro,-1161.7169773220398
103,Bahrain,NMC111,Hydro,-1720.8430524463427
106,Bahrain,NMC523,Hydro,-2190.767834957118
104,Bahrain,NMC622,Hydro,-4360.232420990236
105,Bahrain,NMC811,Hydro,0.0
90,Bangladesh,LFP,Hydro,0.0
95,Bangladesh,NCA,Hydro,-4325.132726171033
91,Bangladesh,NMC111,Hydro,-14655.355249627382
94,Bangladesh,NMC523,Hydro,-12981.8537613614
92,Bangladesh,NMC622,Hydro,-25049.05649790756
93,Bangladesh,NMC811,Hydro,-30942.910878293806
144,Barbados,LFP,Hydro,0.0
149,Barbados,NCA,Hydro,-1094.206776768721
145,Barbados,NMC111,Hydro,-2919.8884403490842
148,Barbados,NMC523,Hydro,-2504.4174190228773
146,Barbados,NMC622,Hydro,-4133.3849870400445
147,Barbados,NMC811,Hydro,-4893.685454212779
120,Belarus,LFP,Hydro,0.0
125,Belarus,NCA,Hydro,6.088583336840489
121,Belarus,NMC111,Hydro,2.0102005878087956
124,Belarus,NMC523,Hydro,2.27233429707713
122,Belarus,NMC622,Hydro,-0.5590013032055303
123,Belarus,NMC811,Hydro,-2.2219396062627297
72,Belgium,LFP,Hydro,-142.9462919095371
77,Belgium,NCA,Hydro,5.129378400455961
73,Belgium,NMC111,Hydro,3.3453582777211177
76,Belgium,NMC523,Hydro,3.1117742739881145
74,Belgium,NMC622,Hydro,1.0917995569353183
75,Belgium,NMC811,Hydro,-1.528446491309861
78,Benin,LFP,Hydro,0.0
83,Benin,NCA,Hydro,7.3417429847769204
79,Benin,NMC111,Hydro,5.220025126470514
82,Benin,NMC523,Hydro,5.041003409227652
80,Benin,NMC622,Hydro,3.920420934848936
81,Benin,NMC811,Hydro,3.0131356181286657
126,Bermuda,LFP,Hydro,0.0
131,Bermuda,NCA,Hydro,-1783.6878565173204
127,Bermuda,NMC111,Hydro,-2396.837671624269
130,Bermuda,NMC523,Hydro,-3174.477799539767
128,Bermuda,NMC622,Hydro,-6873.005975932984
129,Bermuda,NMC811,Hydro,-25350.861056327733
132,Bolivia (Plurinational State of),LFP,Hydro,0.0
137,Bolivia (Plurinational State of),NCA,Hydro,4.61809832776407
133,Bolivia (Plurinational State of),NMC111,Hydro,-2.0675224494044127
136,Bolivia (Plurinational State of),NMC523,Hydro,-1.2016288390188041
134,Bolivia (Plurinational State of),NMC622,Hydro,-6.407141054095762
135,Bolivia (Plurinational State of),NMC811,Hydro,-9.141834695159359
114,Bosnia Herzegovina,LFP,Hydro,0.0
119,Bosnia Herzegovina,NCA,Hydro,-10.002161791490355
115,Bosnia Herzegovina,NMC111,Hydro,-37.16650754690498
118,Bosnia Herzegovina,NMC523,Hydro,-31.792196843215322
116,Bosnia Herzegovina,NMC622,Hydro,-54.256305519183066
117,Bosnia Herzegovina,NMC811,Hydro,-64.44712757121077
156,Botswana,LFP,Hydro,0.0
161,Botswana,NCA,Hydro,-15.017567308427484
157,Botswana,NMC111,Hydro,-53.27352363807494
160,Botswana,NMC523,Hydro,-45.178314320105706
158,Botswana,NMC622,Hydro,-78.0490830170099
159,Botswana,NMC811,Hydro,-92.91301649113845
138,Brazil,LFP,Hydro,0.0
143,Brazil,NCA,Hydro,8.459066190735175
139,Brazil,NMC111,Hydro,8.135382846427628
142,Brazil,NMC523,Hydro,7.548995147408149
140,Brazil,NMC622,Hydro,8.018308303381689
141,Brazil,NMC811,Hydro,7.818811654834173
150,Brunei Darussalam,LFP,Hydro,0.0
155,Brunei Darussalam,NCA,Hydro,-420.9108598420961
151,Brunei Darussalam,NMC111,Hydro,-1525.6404357445808
154,Brunei Darussalam,NMC523,Hydro,-1248.665790033607
152,Brunei Darussalam,NMC622,Hydro,-2399.9130648685987
153,Brunei Darussalam,NMC811,Hydro,-2962.853242096184
96,Bulgaria,LFP,Hydro,-82.43387584639791
101,Bulgaria,NCA,Hydro,7.0479534209504155
97,Bulgaria,NMC111,Hydro,6.032160948155706
100,Bulgaria,NMC523,Hydro,5.6117369520624525
98,Bulgaria,NMC622,Hydro,4.8686191381693185
99,Bulgaria,NMC811,Hydro,3.458758716768509
84,Burkina Faso,LFP,Hydro,0.0
89,Burkina Faso,NCA,Hydro,4.980411545781235
85,Burkina Faso,NMC111,Hydro,-0.94053647727387
88,Burkina Faso,NMC523,Hydro,-0.2585909325852045
86,Burkina Faso,NMC622,Hydro,-4.7374287639107635
87,Burkina Faso,NMC811,Hydro,-7.13920987720004
66,Burundi,LFP,Hydro,0.0
71,Burundi,NCA,Hydro,-6.014601595228964
67,Burundi,NMC111,Hydro,-29.629806090309735
70,Burundi,NMC523,Hydro,-24.938272151749118
68,Burundi,NMC622,Hydro,-45.052210414945414
69,Burundi,NMC811,Hydro,-54.40294006888233
186,C?te d'Ivoire,LFP,Hydro,0.0
191,C?te d'Ivoire,NCA,Hydro,-13.34672726565708
187,C?te d'Ivoire,NMC111,Hydro,-48.7103722660231
190,C?te d'Ivoire,NMC523,Hydro,-41.41311524039215
188,C?te d'Ivoire,NMC622,Hydro,-71.9710923206435
189,C?te d'Ivoire,NMC811,Hydro,-85.94055313637911
216,Cabo Verde,LFP,Hydro,0.0
221,Cabo Verde,NCA,Hydro,-119.12842955978125
217,Cabo Verde,NMC111,Hydro,-324.7652883251794
220,Cabo Verde,NMC523,Hydro,-278.8060139171383
218,Cabo Verde,NMC622,Hydro,-459.7863959966743
219,Cabo Verde,NMC811,Hydro,-540.6827549054157
468,Cambodia,LFP,Hydro,0.0
473,Cambodia,NCA,Hydro,6.663076353951972
469,Cambodia,NMC111,Hydro,1.73705368573051
472,Cambodia,NMC523,Hydro,2.3076384030990953
470,Cambodia,NMC622,Hydro,-2.026919421803509
471,Cambodia,NMC811,Hydro,-4.586593633400362
192,Cameroon,LFP,Hydro,0.0
197,Cameroon,NCA,Hydro,-2605.7845884449225
193,Cameroon,NMC111,Hydro,-3179.656227834634
196,Cameroon,NMC523,Hydro,-5859.762931410987
194,Cameroon,NMC622,Hydro,-13968.509934785216
195,Cameroon,NMC811,Hydro,0.0
162,Canada,LFP,Hydro,0.0
167,Canada,NCA,Hydro,8.075822583427685
163,Canada,NMC111,Hydro,7.3484394893080145
166,Canada,NMC523,Hydro,6.854267255669378
164,Canada,NMC622,Hydro,6.97926932012025
165,Canada,NMC811,Hydro,6.6313603570991715
228,Cayman Isds,LFP,Hydro,0.0
233,Cayman Isds,NCA,Hydro,-9980.452267095772
229,Cayman Isds,NMC111,Hydro,-26516.46455484844
232,Cayman Isds,NMC523,Hydro,-22748.039149388198
230,Cayman Isds,NMC622,Hydro,-37508.43381971372
231,Cayman Isds,NMC811,Hydro,-44117.136558702674
174,Chile,LFP,Hydro,0.0
179,Chile,NCA,Hydro,6.70561344550312
175,Chile,NMC111,Hydro,3.4969727438495206
178,Chile,NMC523,Hydro,3.5682953289818635
176,Chile,NMC622,Hydro,1.4632312551775106
177,Chile,NMC811,Hydro,0.11160710918416714
180,China,LFP,Hydro,1.559124975815462
185,China,NCA,Hydro,8.371824162783305
181,China,NMC111,Hydro,8.059727175699052
184,China,NMC523,Hydro,7.45660572483746
182,China,NMC622,Hydro,7.9305031966598465
183,China,NMC811,Hydro,7.716143945294679
204,Colombia,LFP,Hydro,0.0
209,Colombia,NCA,Hydro,4.936124751093771
205,Colombia,NMC111,Hydro,-1.208148322501053
208,Colombia,NMC523,Hydro,-0.4601335078601231
206,Colombia,NMC622,Hydro,-5.170390911337004
207,Colombia,NMC811,Hydro,-7.678106983411705
210,Comoros,LFP,Hydro,0.0
215,Comoros,NCA,Hydro,-102.1226731294168
211,Comoros,NMC111,Hydro,-280.33782200611205
214,Comoros,NMC523,Hydro,-240.62422950521727
212,Comoros,NMC622,Hydro,-397.436308852956
213,Comoros,NMC811,Hydro,-467.6389002469922
198,Congo,LFP,Hydro,0.0
203,Congo,NCA,Hydro,-972.1741507331545
199,Congo,NMC111,Hydro,-1953.5287254804882
202,Congo,NMC523,Hydro,-2150.1856427346197
200,Congo,NMC622,Hydro,-2747.0280803474043
201,Congo,NMC811,Hydro,-2000.9572157152836
222,Costa Rica,LFP,Hydro,0.0
227,Costa Rica,NCA,Hydro,0.7802807979619271
223,Costa Rica,NMC111,Hydro,-12.2641062170808
226,Costa Rica,NMC523,Hydro,-9.946471862569394
224,Costa Rica,NMC622,Hydro,-20.820974919965295
225,Costa Rica,NMC811,Hydro,-26.085453909630324
378,Croatia,LFP,Hydro,-106.64472016069871
383,Croatia,NCA,Hydro,6.221323119795079
379,Croatia,NMC111,Hydro,4.878593953264904
382,Croatia,NMC523,Hydro,4.534829227762725
380,Croatia,NMC622,Hydro,3.2447674843269496
381,Croatia,NMC811,Hydro,1.3214279127443964
234,Cyprus,LFP,Hydro,-679.0551655666962
239,Cyprus,NCA,Hydro,-5.367420698860402
235,Cyprus,NMC111,Hydro,-12.021703668075988
238,Cyprus,NMC523,Hydro,-11.096407642445703
236,Cyprus,NMC622,Hydro,-21.712010230729604
