,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,0.0
21,Afghanistan,NMC111,Direct,0.0
30,Afghanistan,NMC523,Direct,0.0
24,Afghanistan,NMC622,Direct,0.0
27,Afghanistan,NMC811,Direct,0.0
54,Albania,LFP,Direct,-48.80948988976854
69,Albania,NCA,Direct,6.913434270222779
58,Albania,NMC111,Hydro,4.356927175412634
67,Albania,NMC523,Hydro,4.050046963457854
61,Albania,NMC622,Hydro,2.495615216031608
63,Albania,NMC811,Direct,2.7363588280795734
792,Algeria,LFP,Direct,0.0
807,Algeria,NCA,Direct,-1.4636422723059876
795,Algeria,NMC111,Direct,-18.067879764239358
804,Algeria,NMC523,Direct,-21.02026818609555
798,Algeria,NMC622,Direct,-21.180966745828982
801,Algeria,NMC811,Direct,-22.94985507422891
72,Andorra,LFP,Direct,0.0
87,Andorra,NCA,Direct,-122.5202799586375
75,Andorra,NMC111,Direct,-242.24026448563612
84,Andorra,NMC523,Direct,-225.93552486645575
78,Andorra,NMC622,Direct,-302.7551267994013
81,Andorra,NMC811,Direct,-335.02811309628476
36,Angola,LFP,Direct,0.0
51,Angola,NCA,Direct,-7.8847777873349045
39,Angola,NMC111,Direct,-30.640631707274373
48,Angola,NMC523,Direct,-32.298563869892504
42,Angola,NMC622,Direct,-37.05781129226124
45,Angola,NMC811,Direct,-40.65207734039035
108,Argentina,LFP,Direct,0.0
123,Argentina,NCA,Direct,4.830384396598745
112,Argentina,NMC111,Hydro,-4.751962845367154
121,Argentina,NMC523,Hydro,-3.5258450437427284
114,Argentina,NMC622,Direct,-5.381090176515484
117,Argentina,NMC811,Direct,-5.234639625573715
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-107.85572369087144
129,Armenia,NMC111,Direct,-331.0756949511431
138,Armenia,NMC523,Direct,-198.3824995639458
132,Armenia,NMC622,Direct,-263.3176888599042
135,Armenia,NMC811,Direct,-296.41519354723454
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-118.97824446813672
3,Aruba,NMC111,Direct,-407.6392396865689
12,Aruba,NMC523,Direct,-230.73030675174599
6,Aruba,NMC622,Direct,-300.37569416349123
9,Aruba,NMC811,Direct,-317.4781052302788
144,Australia,LFP,Direct,0.0
159,Australia,NCA,Direct,7.972697613579002
148,Australia,NMC111,Hydro,4.659763037899547
157,Australia,NMC523,Hydro,4.531847431402391
151,Australia,NMC622,Hydro,3.236293681910584
153,Australia,NMC811,Direct,3.9164432833041274
162,Austria,LFP,Direct,-62.89007882691259
177,Austria,NCA,Direct,5.568325023098197
166,Austria,NMC111,Hydro,2.323801694616875
175,Austria,NMC523,Hydro,2.157825170804108
168,Austria,NMC622,Direct,0.34209065787022536
171,Austria,NMC811,Direct,0.1843853605950449
180,Azerbaijan,LFP,Direct,0.0
195,Azerbaijan,NCA,Direct,4.9125862806673855
184,Azerbaijan,NMC111,Hydro,-3.9409333865975427
193,Azerbaijan,NMC523,Hydro,-2.915920983082451
186,Azerbaijan,NMC622,Direct,-4.658312569098493
189,Azerbaijan,NMC811,Direct,-4.382585248164343
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-2331.2411821037585
327,Bahamas,NMC111,Direct,-4477.198339062948
336,Bahamas,NMC523,Direct,-4135.8272985014
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-240.74703951654894
309,Bahrain,NMC111,Direct,-323.89441636009235
318,Bahrain,NMC523,Direct,-388.64721586410866
312,Bahrain,NMC622,Direct,-616.6589560154397
315,Bahrain,NMC811,Direct,0.0
270,Bangladesh,LFP,Direct,0.0
285,Bangladesh,NCA,Direct,-675.1293903306021
273,Bangladesh,NMC111,Direct,-1644.119674668999
282,Bangladesh,NMC523,Direct,-1511.4584794988098
276,Bangladesh,NMC622,Direct,-2417.506402664522
279,Bangladesh,NMC811,Direct,-2814.369026355335
432,Barbados,LFP,Direct,0.0
447,Barbados,NCA,Direct,-213.14747259367834
435,Barbados,NMC111,Direct,-427.42475173895417
444,Barbados,NMC523,Direct,-390.0755162098403
438,Barbados,NMC622,Direct,-538.425000576895
441,Barbados,NMC811,Direct,-602.6571928300041
360,Belarus,LFP,Direct,0.0
375,Belarus,NCA,Direct,7.192155448740394
364,Belarus,NMC111,Hydro,2.0102005878087956
373,Belarus,NMC523,Hydro,2.27233429707713
366,Belarus,NMC622,Direct,0.3530716803622038
369,Belarus,NMC811,Direct,1.1335324701854486
216,Belgium,LFP,Direct,-54.07485725309286
231,Belgium,NCA,Direct,5.995711012498566
220,Belgium,NMC111,Hydro,3.3453582777211177
229,Belgium,NMC523,Hydro,3.1117742739881145
222,Belgium,NMC622,Direct,1.1421273529237097
225,Belgium,NMC811,Direct,1.215475168087369
234,Benin,LFP,Direct,0.0
249,Benin,NCA,Direct,8.572454622201533
238,Benin,NMC111,Hydro,5.220025126470514
247,Benin,NMC523,Hydro,5.041003409227652
241,Benin,NMC622,Hydro,3.920420934848936
243,Benin,NMC811,Direct,4.858013999048624
378,Bermuda,LFP,Direct,0.0
393,Bermuda,NCA,Direct,-319.2583983534994
381,Bermuda,NMC111,Direct,-398.4248022641188
390,Bermuda,NMC523,Direct,-489.40863601342267
384,Bermuda,NMC622,Direct,-823.5266401720867
387,Bermuda,NMC811,Direct,-2030.742235557956
396,Bolivia (Plurinational State of),LFP,Direct,0.0
411,Bolivia (Plurinational State of),NCA,Direct,5.674589044188968
400,Bolivia (Plurinational State of),NMC111,Hydro,-2.0675224494044127
409,Bolivia (Plurinational State of),NMC523,Hydro,-1.2016288390188041
402,Bolivia (Plurinational State of),NMC622,Direct,-3.3312621582185553
405,Bolivia (Plurinational State of),NMC811,Direct,-2.971916442750075
342,Bosnia Herzegovina,LFP,Direct,0.0
357,Bosnia Herzegovina,NCA,Direct,-3.698521331093417
345,Bosnia Herzegovina,NMC111,Direct,-21.287115239219162
354,Bosnia Herzegovina,NMC523,Direct,-24.020766850035994
348,Bosnia Herzegovina,NMC622,Direct,-24.648041674778995
351,Bosnia Herzegovina,NMC811,Direct,-26.54093675360237
468,Botswana,LFP,Direct,0.0
483,Botswana,NCA,Direct,-6.10155846161393
471,Botswana,NMC111,Direct,-27.222976395821277
480,Botswana,NMC523,Direct,-29.164524996569924
474,Botswana,NMC622,Direct,-32.62197663948048
477,Botswana,NMC811,Direct,-35.66497343898068
414,Brazil,LFP,Direct,0.0
429,Brazil,NCA,Direct,10.03340202281212
418,Brazil,NMC111,Hydro,8.135382846427628
427,Brazil,NMC523,Hydro,7.548995147408149
421,Brazil,NMC622,Hydro,8.018308303381689
423,Brazil,NMC811,Direct,8.91844931807901
450,Brunei Darussalam,LFP,Direct,0.0
465,Brunei Darussalam,NCA,Direct,-119.11717182008093
453,Brunei Darussalam,NMC111,Direct,-318.92363322122304
462,Brunei Darussalam,NMC523,Direct,-280.7407171845564
456,Brunei Darussalam,NMC622,Direct,-440.07584513115336
459,Brunei Darussalam,NMC811,Direct,-511.5737524844555
288,Bulgaria,LFP,Direct,-37.33508312907692
303,Bulgaria,NCA,Direct,8.217258346188348
292,Bulgaria,NMC111,Hydro,6.032160948155706
301,Bulgaria,NMC523,Hydro,5.6117369520624525
295,Bulgaria,NMC622,Hydro,4.8686191381693185
297,Bulgaria,NMC811,Direct,5.214620927758519
252,Burkina Faso,LFP,Direct,0.0
267,Burkina Faso,NCA,Direct,6.1621318931203675
256,Burkina Faso,NMC111,Hydro,-0.94053647727387
265,Burkina Faso,NMC523,Hydro,-0.2585909325852045
258,Burkina Faso,NMC622,Direct,-2.2703897780653612
261,Burkina Faso,NMC811,Direct,-1.8089306595744752
198,Burundi,LFP,Direct,0.0
213,Burundi,NCA,Direct,-1.3309089480994896
201,Burundi,NMC111,Direct,-17.85247404632738
210,Burundi,NMC523,Direct,-20.76663233118007
204,Burundi,NMC622,Direct,-20.817860759600606
207,Burundi,NMC811,Direct,-22.53171446804112
558,C?te d'Ivoire,LFP,Direct,0.0
573,C?te d'Ivoire,NCA,Direct,-5.265354609950595
561,C?te d'Ivoire,NMC111,Direct,-25.51464074532923
570,C?te d'Ivoire,NMC523,Direct,-27.68911121384404
564,C?te d'Ivoire,NMC622,Direct,-30.568560872046042
567,C?te d'Ivoire,NMC811,Direct,-33.41931850794482
648,Cabo Verde,LFP,Direct,0.0
663,Cabo Verde,NCA,Direct,-43.69765462677891
651,Cabo Verde,NMC111,Direct,-100.5652681184783
660,Cabo Verde,NMC523,Direct,-95.22912503158693
654,Cabo Verde,NMC622,Direct,-125.6847955752026
657,Cabo Verde,NMC811,Direct,-139.71232905706174
1404,Cambodia,LFP,Direct,0.0
1419,Cambodia,NCA,Direct,8.045607327526817
1408,Cambodia,NMC111,Hydro,1.73705368573051
1417,Cambodia,NMC523,Hydro,2.3076384030990953
1410,Cambodia,NMC622,Direct,-0.07034687689915309
1413,Cambodia,NMC811,Direct,0.2448524749550085
576,Cameroon,LFP,Direct,0.0
591,Cameroon,NCA,Direct,-435.4103421010072
579,Cameroon,NMC111,Direct,-506.797813793403
588,Cameroon,NMC523,Direct,-783.6977941520495
582,Cameroon,NMC622,Direct,-1427.4744173931851
585,Cameroon,NMC811,Direct,0.0
486,Canada,LFP,Direct,0.0
501,Canada,NCA,Direct,9.689163172733092
490,Canada,NMC111,Hydro,7.3484394893080145
499,Canada,NMC523,Hydro,6.854267255669378
493,Canada,NMC622,Hydro,6.97926932012025
495,Canada,NMC811,Direct,8.269922009476957
684,Cayman Isds,LFP,Direct,0.0
699,Cayman Isds,NCA,Direct,-981.1342246435933
687,Cayman Isds,NMC111,Direct,-1913.1796857155657
696,Cayman Isds,NMC523,Direct,-1729.661989475648
690,Cayman Isds,NMC622,Direct,-2416.410638299497
693,Cayman Isds,NMC811,Direct,-2695.6536160973346
522,Chile,LFP,Direct,0.0
537,Chile,NCA,Direct,7.686769290382208
526,Chile,NMC111,Hydro,3.4969727438495206
535,Chile,NMC523,Hydro,3.5682953289818635
528,Chile,NMC622,Direct,1.606512182483409
531,Chile,NMC811,Direct,2.536801093728205
540,China,LFP,Direct,3.224319373834019
555,China,NCA,Direct,10.337302744507612
544,China,NMC111,Hydro,8.059727175699052
553,China,NMC523,Hydro,7.45660572483746
546,China,NMC622,Direct,8.495655152805693
549,China,NMC811,Direct,10.204521262643537
612,Colombia,LFP,Direct,0.0
627,Colombia,NCA,Direct,5.9488679461279235
616,Colombia,NMC111,Hydro,-1.208148322501053
625,Colombia,NMC523,Hydro,-0.4601335078601231
618,Colombia,NMC622,Direct,-2.6361911835957135
621,Colombia,NMC811,Direct,-2.190545545962318
630,Comoros,LFP,Direct,0.0
645,Comoros,NCA,Direct,-38.54549181744137
633,Comoros,NMC111,Direct,-90.493648126732
642,Comoros,NMC523,Direct,-86.17020613987214
636,Comoros,NMC622,Direct,-112.93244140443143
639,Comoros,NMC811,Direct,-125.47502137774735
594,Congo,LFP,Direct,0.0
609,Congo,NCA,Direct,-214.4787461971822
597,Congo,NMC111,Direct,-359.65737623250146
606,Congo,NMC523,Direct,-389.96434587741334
600,Congo,NMC622,Direct,-453.99224319678115
603,Congo,NMC811,Direct,-360.7644520073308
666,Costa Rica,LFP,Direct,0.0
681,Costa Rica,NCA,Direct,2.7570687100124056
669,Costa Rica,NMC111,Direct,-9.738249652000777
679,Costa Rica,NMC523,Hydro,-9.946471862569394
672,Costa Rica,NMC622,Direct,-10.465510753872335
675,Costa Rica,NMC811,Direct,-10.929518963974385
1134,Croatia,LFP,Direct,-45.57787392747262
1149,Croatia,NCA,Direct,7.28384493618914
1138,Croatia,NMC111,Hydro,4.878593953264904
1147,Croatia,NMC523,Hydro,4.534829227762725
1141,Croatia,NMC622,Hydro,3.2447674843269496
1143,Croatia,NMC811,Direct,3.4771117555217277
702,Cyprus,LFP,Direct,-169.42893987655404
717,Cyprus,NCA,Direct,-1.0952499328114325
705,Cyprus,NMC111,Direct,-9.767333198533692
715,Cyprus,NMC523,Hydro,-11.096407642445703
708,Cyprus,NMC622,Direct,-11.182410675993127
711,Cyprus,NMC811,Direct,-14.251971386469393
721,Czechia,LFP,Hydro,-7.349534574293
735,Czechia,NCA,Direct,8.49918260644977
724,Czechia,NMC111,Hydro,7.696703095976054
733,Czechia,NMC523,Hydro,7.13761600850954
727,Czechia,NMC622,Hydro,7.4504172962833275
730,Czechia,NMC811,Hydro,7.110500666041513
756,Denmark,LFP,Direct,-74.11336030819257
771,Denmark,NCA,Direct,4.887836736395052
760,Denmark,NMC111,Hydro,1.0387787676275235
769,Denmark,NMC523,Hydro,0.9689469436114819
762,Denmark,NMC622,Direct,-0.8705873317577402
765,Denmark,NMC811,Direct,-1.3485509472375472
774,Dominican Rep.,LFP,Direct,0.0
789,Dominican Rep.,NCA,Direct,6.695414581704393
778,Dominican Rep.,NMC111,Hydro,0.9227897139569343
787,Dominican Rep.,NMC523,Hydro,1.3613991331999342
780,Dominican Rep.,NMC622,Direct,-0.8352769146156582
783,Dominican Rep.,NMC811,Direct,-0.18942182841825783
810,Ecuador,LFP,Direct,0.0
825,Ecuador,NCA,Direct,5.3642019324063375
814,Ecuador,NMC111,Hydro,-3.040236886726655
823,Ecuador,NMC523,Hydro,-2.036245052253051
816,Ecuador,NMC622,Direct,-4.090285434823034
819,Ecuador,NMC811,Direct,-3.8199239287271176
828,Egypt,LFP,Direct,0.0
843,Egypt,NCA,Direct,9.296147954902478
832,Egypt,NMC111,Hydro,6.603483721609966
841,Egypt,NMC523,Hydro,6.231198481275657
835,Egypt,NMC622,Hydro,5.864911705647593
837,Egypt,NMC811,Direct,6.859926859678276
2430,El Salvador,LFP,Direct,0.0
2445,El Salvador,NCA,Direct,-55.754552597152184
2433,El Salvador,NMC111,Direct,-131.47072187570456
2442,El Salvador,NMC523,Direct,-114.87318898859932
2436,El Salvador,NMC622,Direct,-149.32754884141295
2439,El Salvador,NMC811,Direct,-164.46906374028893
864,Estonia,LFP,Direct,-170.4807985420965
879,Estonia,NCA,Direct,-1.8146506053864178
867,Estonia,NMC111,Direct,-10.61198941407442
877,Estonia,NMC523,Hydro,-12.509986857408203
870,Estonia,NMC622,Direct,-12.168329563921162
873,Estonia,NMC811,Direct,-15.358438272835548
2916,Eswatini,LFP,Direct,0.0
2931,Eswatini,NCA,Direct,-35.36464459791215
2919,Eswatini,NMC111,Direct,-84.30456579997703
2928,Eswatini,NMC523,Direct,-80.5871805359877
2922,Eswatini,NMC622,Direct,-105.06050280552327
2925,Eswatini,NMC811,Direct,-116.66301552922371
882,Ethiopia,LFP,Direct,0.0
897,Ethiopia,NCA,Direct,1.8283689293839842
885,Ethiopia,NMC111,Direct,-11.684874189504798
895,Ethiopia,NMC523,Hydro,-13.318373187931991
888,Ethiopia,NMC622,Direct,-12.998590036168574
891,Ethiopia,NMC811,Direct,-13.79036144119004
918,Fiji,LFP,Direct,0.0
933,Fiji,NCA,Direct,-86.34291951260725
921,Fiji,NMC111,Direct,-199.10862114615554
930,Fiji,NMC523,Direct,-168.80500806862608
924,Fiji,NMC622,Direct,-225.55344220172904
927,Fiji,NMC811,Direct,-247.2750099182185
900,Finland,LFP,Direct,-52.81215222432869
