,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Pyro,0.0
11,Afghanistan,NCA,Pyro,-215127.79963923214
7,Afghanistan,NMC111,Pyro,-707032.7341957161
10,Afghanistan,NMC523,Pyro,-586604.6600780047
8,Afghanistan,NMC622,Pyro,0.0
9,Afghanistan,NMC811,Pyro,0.0
18,Albania,LFP,Pyro,-691.0371713976101
23,Albania,NCA,Pyro,-16.881022532144588
19,Albania,NMC111,Pyro,-26.29816679732991
22,Albania,NMC523,Pyro,-24.542061842764458
20,Albania,NMC622,Pyro,-39.349089369030395
21,Albania,NMC811,Pyro,-53.94699972994845
264,Algeria,LFP,Pyro,0.0
269,Algeria,NCA,Pyro,-36.533480134701534
265,Algeria,NMC111,Pyro,-92.89661624582168
268,Algeria,NMC523,Pyro,-84.02411383303405
266,Algeria,NMC622,Pyro,-135.51735025280988
267,Algeria,NMC811,Pyro,-159.09915051697078
24,Andorra,LFP,Pyro,0.0
29,Andorra,NCA,Pyro,-755.450499110037
25,Andorra,NMC111,Pyro,-1660.6686134317815
28,Andorra,NMC523,Pyro,-1541.1174622326162
26,Andorra,NMC622,Pyro,-2377.49815226078
27,Andorra,NMC811,Pyro,-2751.615300579609
12,Angola,LFP,Pyro,0.0
17,Angola,NCA,Pyro,-110.08792746599296
13,Angola,NMC111,Pyro,-269.6621204096577
16,Angola,NMC523,Pyro,-240.90225469420878
14,Angola,NMC622,Pyro,-383.06936101977954
15,Angola,NMC811,Pyro,-448.6894557891644
36,Argentina,LFP,Pyro,0.0
41,Argentina,NCA,Pyro,-9.0421008488303
37,Argentina,NMC111,Pyro,-29.30644325176008
40,Argentina,NMC523,Pyro,-26.063706070025432
38,Argentina,NMC622,Pyro,-43.66116751175111
39,Argentina,NMC811,Pyro,-51.79285725509045
42,Armenia,LFP,Pyro,0.0
47,Armenia,NCA,Pyro,-1468.6237338297035
43,Armenia,NMC111,Pyro,-2368.733062859638
46,Armenia,NMC523,Pyro,-2961.0624211779964
44,Armenia,NMC622,Pyro,-5061.496989047356
45,Armenia,NMC811,Pyro,-7787.824895012281
0,Aruba,LFP,Pyro,0.0
5,Aruba,NCA,Pyro,-2577.5553485352266
1,Aruba,NMC111,Pyro,-3790.389006314234
4,Aruba,NMC523,Pyro,-5010.459071881835
2,Aruba,NMC622,Pyro,-9375.460437488928
3,Aruba,NMC811,Pyro,-16665.653720921186
48,Australia,LFP,Pyro,0.0
53,Australia,NCA,Pyro,3.8896277276179148
49,Australia,NMC111,Pyro,2.0275071766091335
52,Australia,NMC523,Pyro,1.9734742184115646
50,Australia,NMC622,Pyro,1.228169396301502
51,Australia,NMC811,Pyro,0.7052983849058875
54,Austria,LFP,Pyro,-193.52463400662478
59,Austria,NCA,Pyro,-1.17291364953831
55,Austria,NMC111,Pyro,-4.075592418407782
58,Austria,NMC523,Pyro,-3.866809464469422
56,Austria,NMC622,Pyro,-7.606768851560736
57,Austria,NMC811,Pyro,-11.58782381120978
60,Azerbaijan,LFP,Pyro,0.0
65,Azerbaijan,NCA,Pyro,-26.277588445330046
61,Azerbaijan,NMC111,Pyro,-67.61802135810468
64,Azerbaijan,NMC523,Pyro,-59.19808065229921
62,Azerbaijan,NMC622,Pyro,-92.78686318908228
63,Azerbaijan,NMC811,Pyro,-107.46152483656485
108,Bahamas,LFP,Pyro,0.0
113,Bahamas,NCA,Pyro,-38285.723746065174
109,Bahamas,NMC111,Pyro,0.0
112,Bahamas,NMC523,Pyro,0.0
110,Bahamas,NMC622,Pyro,0.0
111,Bahamas,NMC811,Pyro,0.0
102,Bahrain,LFP,Pyro,0.0
107,Bahrain,NCA,Pyro,-1479.5399043063876
103,Bahrain,NMC111,Pyro,-1920.948770039844
106,Bahrain,NMC523,Pyro,-2734.647866172111
104,Bahrain,NMC622,Pyro,-5456.830120244091
105,Bahrain,NMC811,Pyro,-22320.29763855061
90,Bangladesh,LFP,Pyro,0.0
95,Bangladesh,NCA,Pyro,-5942.630912436187
91,Bangladesh,NMC111,Pyro,-16595.152443387644
94,Bangladesh,NMC523,Pyro,-17704.146422258305
92,Bangladesh,NMC622,Pyro,-33325.49061422893
93,Bangladesh,NMC811,Pyro,-40610.193111977365
144,Barbados,LFP,Pyro,0.0
149,Barbados,NCA,Pyro,-7146.522702081593
145,Barbados,NMC111,Pyro,-17654.169439374833
148,Barbados,NMC523,Pyro,-15319.13102248881
146,Barbados,NMC622,Pyro,-24335.586487184293
147,Barbados,NMC811,Pyro,-29116.21704359129
120,Belarus,LFP,Pyro,0.0
125,Belarus,NCA,Pyro,-10.63655671467997
121,Belarus,NMC111,Pyro,-33.02101408036533
124,Belarus,NMC523,Pyro,-28.60439028261321
122,Belarus,NMC622,Pyro,-46.81872535339898
123,Belarus,NMC811,Pyro,-54.96543998785562
72,Belgium,LFP,Pyro,-58.9113048506311
77,Belgium,NCA,Pyro,2.986118693233727
73,Belgium,NMC111,Pyro,1.7520753258818462
76,Belgium,NMC523,Pyro,1.5757039690048271
74,Belgium,NMC622,Pyro,0.6754214891107239
75,Belgium,NMC811,Pyro,-0.588807104045329
78,Benin,LFP,Pyro,0.0
83,Benin,NCA,Pyro,-16.52327866722664
79,Benin,NMC111,Pyro,-47.85290102396007
82,Benin,NMC523,Pyro,-41.38576247534101
80,Benin,NMC622,Pyro,-67.2531750809032
81,Benin,NMC811,Pyro,-78.7306412548901
126,Bermuda,LFP,Pyro,0.0
131,Bermuda,NCA,Pyro,-2564.896101251157
127,Bermuda,NMC111,Pyro,-3465.8289562118443
130,Bermuda,NMC523,Pyro,-4422.206335539551
128,Bermuda,NMC622,Pyro,-9097.503711516976
129,Bermuda,NMC811,Pyro,-32404.17030921929
132,Bolivia (Plurinational State of),LFP,Pyro,0.0
137,Bolivia (Plurinational State of),NCA,Pyro,-15.507327815198254
133,Bolivia (Plurinational State of),NMC111,Pyro,-46.02719322789863
136,Bolivia (Plurinational State of),NMC523,Pyro,-39.83338949850728
134,Bolivia (Plurinational State of),NMC622,Pyro,-65.3978015816959
135,Bolivia (Plurinational State of),NMC811,Pyro,-76.88527065578539
114,Bosnia Herzegovina,LFP,Pyro,0.0
119,Bosnia Herzegovina,NCA,Pyro,-75.79689398063533
115,Bosnia Herzegovina,NMC111,Pyro,-179.95950366275417
118,Bosnia Herzegovina,NMC523,Pyro,-158.6212582632747
116,Bosnia Herzegovina,NMC622,Pyro,-244.54777814104864
117,Bosnia Herzegovina,NMC811,Pyro,-281.75285774264665
156,Botswana,LFP,Pyro,0.0
161,Botswana,NCA,Pyro,-53.86817845717928
157,Botswana,NMC111,Pyro,-137.73004687946508
160,Botswana,NMC523,Pyro,-120.2184061525495
158,Botswana,NMC622,Pyro,-191.82142700116418
159,Botswana,NMC811,Pyro,-223.80916279249956
138,Brazil,LFP,Pyro,0.0
143,Brazil,NCA,Pyro,4.9841207849100435
139,Brazil,NMC111,Pyro,4.432894917288113
142,Brazil,NMC523,Pyro,4.097365568443839
140,Brazil,NMC622,Pyro,4.422243713378752
141,Brazil,NMC811,Pyro,4.35437665758196
150,Brunei Darussalam,LFP,Pyro,0.0
155,Brunei Darussalam,NCA,Pyro,-938.1459946499732
151,Brunei Darussalam,NMC111,Pyro,-3050.5228725916627
154,Brunei Darussalam,NMC523,Pyro,-2576.2439064442015
152,Brunei Darussalam,NMC622,Pyro,-4754.179533500948
153,Brunei Darussalam,NMC811,Pyro,-5813.486526908161
96,Bulgaria,LFP,Pyro,-333.13649140536614
101,Bulgaria,NCA,Pyro,-3.6393482879370467
97,Bulgaria,NMC111,Pyro,-7.901539116207428
100,Bulgaria,NMC523,Pyro,-7.354519902566794
98,Bulgaria,NMC622,Pyro,-13.512532725057099
99,Bulgaria,NMC811,Pyro,-19.947440578212227
84,Burkina Faso,LFP,Pyro,0.0
89,Burkina Faso,NCA,Pyro,-27.572829867213635
85,Burkina Faso,NMC111,Pyro,-74.56898201172669
88,Burkina Faso,NMC523,Pyro,-64.7424521844472
86,Burkina Faso,NMC622,Pyro,-104.11000821123663
87,Burkina Faso,NMC811,Pyro,-121.49111560795701
66,Burundi,LFP,Pyro,0.0
71,Burundi,NCA,Pyro,-66.15290618483728
67,Burundi,NMC111,Pyro,-166.4767883921351
70,Burundi,NMC523,Pyro,-145.7162719454554
68,Burundi,NMC622,Pyro,-232.591658250661
69,Burundi,NMC811,Pyro,-271.08274040437044
186,C?te d'Ivoire,LFP,Pyro,0.0
191,C?te d'Ivoire,NCA,Pyro,-70.54630950524584
187,C?te d'Ivoire,NMC111,Pyro,-176.02841506226451
190,C?te d'Ivoire,NMC523,Pyro,-156.11903815454556
188,C?te d'Ivoire,NMC622,Pyro,-248.86451189107171
189,C?te d'Ivoire,NMC811,Pyro,-290.172651028852
216,Cabo Verde,LFP,Pyro,0.0
221,Cabo Verde,NCA,Pyro,-676.066002177361
217,Cabo Verde,NMC111,Pyro,-1646.547855388794
220,Cabo Verde,NMC523,Pyro,-1435.3969919509823
218,Cabo Verde,NMC622,Pyro,-2266.1009206852664
219,Cabo Verde,NMC811,Pyro,-2631.546852192806
468,Cambodia,LFP,Pyro,0.0
473,Cambodia,NCA,Pyro,-23.692816991643276
469,Cambodia,NMC111,Pyro,-89.74487430804204
472,Cambodia,NMC523,Pyro,-74.12635706828782
470,Cambodia,NMC622,Pyro,-139.54673933244388
471,Cambodia,NMC811,Pyro,-171.31063237504745
192,Cameroon,LFP,Pyro,0.0
197,Cameroon,NCA,Pyro,-2391.0209300509573
193,Cameroon,NMC111,Pyro,-2964.922516923199
196,Cameroon,NMC523,Pyro,-5953.114363701633
194,Cameroon,NMC622,Pyro,-13162.195912379279
195,Cameroon,NMC811,Pyro,0.0
162,Canada,LFP,Pyro,0.0
167,Canada,NCA,Pyro,-1.4277219289975096
163,Canada,NMC111,Pyro,-10.93857498800008
166,Canada,NMC523,Pyro,-9.294872623975191
164,Canada,NMC622,Pyro,-16.58264670793681
165,Canada,NMC811,Pyro,-19.961630264406647
228,Cayman Isds,LFP,Pyro,0.0
233,Cayman Isds,NCA,Pyro,-61326.58865925621
229,Cayman Isds,NMC111,Pyro,0.0
232,Cayman Isds,NMC523,Pyro,0.0
230,Cayman Isds,NMC622,Pyro,0.0
231,Cayman Isds,NMC811,Pyro,0.0
174,Chile,LFP,Pyro,0.0
179,Chile,NCA,Pyro,-17.65961037732111
175,Chile,NMC111,Pyro,-51.4472721007501
178,Chile,NMC523,Pyro,-44.40690845194452
176,Chile,NMC622,Pyro,-72.6261577355244
177,Chile,NMC811,Pyro,-85.19304380949696
180,China,LFP,Pyro,0.7414149768344356
185,China,NCA,Pyro,4.82990101649585
181,China,NMC111,Pyro,4.482315201582274
184,China,NMC523,Pyro,4.045191353911081
182,China,NMC622,Pyro,4.5194937086695735
183,China,NMC811,Pyro,4.448120950065445
204,Colombia,LFP,Pyro,0.0
209,Colombia,NCA,Pyro,-9.015769995626517
205,Colombia,NMC111,Pyro,-29.839895250387205
208,Colombia,NMC523,Pyro,-25.935721492838237
206,Colombia,NMC622,Pyro,-43.34832700607347
207,Colombia,NMC811,Pyro,-51.273302752978836
210,Comoros,LFP,Pyro,0.0
215,Comoros,NCA,Pyro,-1140.454115853853
211,Comoros,NMC111,Pyro,-2780.340975527845
214,Comoros,NMC523,Pyro,-2418.469478723532
212,Comoros,NMC622,Pyro,-3813.2557678751805
213,Comoros,NMC811,Pyro,-4422.890679123363
198,Congo,LFP,Pyro,0.0
203,Congo,NCA,Pyro,-1623.5588635273932
199,Congo,NMC111,Pyro,-2518.384547942861
202,Congo,NMC523,Pyro,-3644.751031662266
200,Congo,NMC622,Pyro,-6626.616833110352
201,Congo,NMC811,Pyro,-9948.106515226787
